tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus		length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM	1285073.439
CUFF.13191	-	-	CUFF.13191	-	-	ENSBTAT00000017547	0-1023	ENSBTAT00000017547:0-1023	-	99.2589	74.3682	90.6454	OK	77.23986583	
CUFF.9324	-	-	CUFF.9324	-	-	ENSBTAT00000027135	2854-3201	ENSBTAT00000027135:2854-3201	-	99.2779	33.9071	50.8607	OK	77.25465097	
CUFF.4341	-	-	CUFF.4341	-	-	ENSBTAT00000035874	0-1089	ENSBTAT00000035874:0-1089	-	99.2928	75.721	92.7513	OK	77.26624564	
CUFF.2452	-	-	CUFF.2452	-	-	ENSBTAT00000022030	Jan-83	ENSBTAT00000022030:1-2283	-	99.3405	86.9513	98.137	OK	77.30336414	
CUFF.1614	-	-	CUFF.1614	-	-	ENSBTAT00000009084	2-1407	ENSBTAT00000009084:2-1407	-	99.4032	80.6196	94.6003	OK	77.35215513	
CUFF.3263	-	-	CUFF.3263	-	-	ENSBTAT00000008621	0-792	ENSBTAT00000008621:0-792	-	99.4227	67.9841	84.8542	OK	77.36732936	
CUFF.2861	-	-	CUFF.2861	-	-	ENSBTAT00000033975	0-240	ENSBTAT00000033975:0-240	-	99.5251	14.541	31.1594	OK	77.44701352	
CUFF.1067	-	-	CUFF.1067	-	-	ENSBTAT00000018691	0-852	ENSBTAT00000018691:0-852	-	99.6049	70.2183	86.1344	OK	77.50911114	
CUFF.1578	-	-	CUFF.1578	-	-	ENSBTAT00000029075	0-1149	ENSBTAT00000029075:0-1149	-	99.6382	77.1472	92.1601	OK	77.53502406	
CUFF.3765	-	-	CUFF.3765	-	-	ENSBTAT00000033663	0-2453	ENSBTAT00000033663:0-2453	-	99.6799	87.9626	98.0434	OK	77.56747356	
CUFF.3462	-	-	CUFF.3462	-	-	ENSBTAT00000007823	0-3006	ENSBTAT00000007823:0-3006	-	99.6859	89.8584	99.71	OK	77.57214256	
CUFF.9581	-	-	CUFF.9581	-	-	ENSBTAT00000028712	0-378	ENSBTAT00000028712:0-378	-	99.7488	38.7761	57.2409	OK	77.62108918	
CUFF.4237	-	-	CUFF.4237	-	-	ENSBTAT00000011803	0-548	ENSBTAT00000011803:0-548	-	99.8056	56.0414	72.781	OK	77.66528898	
CUFF.11390	-	-	CUFF.11390	-	-	ENSBTAT00000005220	0-410	ENSBTAT00000005220:0-410	-	99.8529	43.0455	62.9875	OK	77.70209622	
CUFF.10931	-	-	CUFF.10931	-	-	ENSBTAT00000028740	0-3423	ENSBTAT00000028740:0-3423	-	99.8752	91.0585	100.846	OK	77.71944931	
CUFF.10085	-	-	CUFF.10085	-	-	ENSBTAT00000063243	0-1410	ENSBTAT00000063243:0-1410	-	100.485	81.5359	95.6791	OK	78.19397472	
CUFF.5852	-	-	CUFF.5852	-	-	ENSBTAT00000027539	0-628	ENSBTAT00000027539:0-628	-	100.503	61.6042	78.2755	OK	78.2079817	
CUFF.12121	-	-	CUFF.12121	-	-	ENSBTAT00000013197	0-894	ENSBTAT00000013197:0-894	-	100.632	72.273	88.7798	OK	78.30836507	
CUFF.4130	-	-	CUFF.4130	-	-	ENSBTAT00000024018	0-1320	ENSBTAT00000024018:0-1320	-	100.638	80.5233	94.4979	OK	78.31303407	
CUFF.6552	-	-	CUFF.6552	-	-	ENSBTAT00000044005	452-665	ENSBTAT00000044005:452-665	-	100.709	9.83056	23.4061	OK	78.36828383	
CUFF.4908	-	-	CUFF.4908	-	-	ENSBTAT00000027808	0-1188	ENSBTAT00000027808:0-1188	-	100.763	78.7272	92.9955	OK	78.41030477	
CUFF.8881	-	-	CUFF.8881	-	-	ENSBTAT00000027347	1-1354	ENSBTAT00000027347:1-1354	-	100.785	81.1387	95.1408	OK	78.42742442	
CUFF.4537	-	-	CUFF.4537	-	-	ENSBTAT00000006139	0-1431	ENSBTAT00000006139:0-1431	-	100.798	82.0813	96.2957	OK	78.43754057	
CUFF.10188	-	-	CUFF.10188	-	-	ENSBTAT00000004410	0-1155	ENSBTAT00000004410:0-1155	-	100.905	78.214	92.4583	OK	78.52080429	
CUFF.1757	-	-	CUFF.1757	-	-	ENSBTAT00000018076	0-768	ENSBTAT00000018076:0-768	-	101.019	68.2909	85.0391	OK	78.60951518	
CUFF.1953	-	-	CUFF.1953	-	-	ENSBTAT00000000568	1104-1305	ENSBTAT00000000568:1104-1305	-	101.236	7.93711	23.3153	OK	78.77837712	
CUFF.7931	-	-	CUFF.7931	-	-	ENSBTAT00000010451	0-2673	ENSBTAT00000010451:0-2673	-	101.383	90.3843	100.456	OK	78.89276747	
CUFF.11108	-	-	CUFF.11108	-	-	ENSBTAT00000025662	0-1779	ENSBTAT00000025662:0-1779	-	101.383	85.7539	97.1317	OK	78.89276747	
CUFF.402	-	-	CUFF.402	-	-	ENSBTAT00000012182	0-927	ENSBTAT00000012182:0-927	-	101.425	73.7875	90.8899	OK	78.92545043	
CUFF.10356	-	-	CUFF.10356	-	-	ENSBTAT00000000687	0-258	ENSBTAT00000000687:0-258	-	101.5	18.5507	35.942	OK	78.98381285	
CUFF.805	-	-	CUFF.805	-	-	ENSBTAT00000017525	0-366	ENSBTAT00000017525:0-366	-	101.552	37.868	54.7588	OK	79.02427746	
CUFF.1580	-	-	CUFF.1580	-	-	ENSBTAT00000000841	0-543	ENSBTAT00000000841:0-543	-	101.605	56.741	73.8184	OK	79.06552024	
CUFF.6794	-	-	CUFF.6794	-	-	ENSBTAT00000013075	0-2222	ENSBTAT00000013075:0-2222	-	101.61	88.671	100.114	OK	79.06941107	
CUFF.703	-	-	CUFF.703	-	-	ENSBTAT00000028350	0-576	ENSBTAT00000028350:0-576	-	101.707	59.2028	75.9942	OK	79.14489314	
CUFF.3419	-	-	CUFF.3419	-	-	ENSBTAT00000055329	0-1233	ENSBTAT00000055329:0-1233	-	101.789	80.2208	94.9388	OK	79.20870272	
CUFF.1603	-	-	CUFF.1603	-	-	ENSBTAT00000005672	0-3675	ENSBTAT00000005672:0-3675	-	101.82	93.3882	101.745	OK	79.23282586	
CUFF.4342	-	-	CUFF.4342	-	-	ENSBTAT00000060985	1-576	ENSBTAT00000060985:1-576	-	101.986	59.3058	76.1264	OK	79.36200135	
CUFF.11830	-	-	CUFF.11830	-	-	ENSBTAT00000005939	0-312	ENSBTAT00000005939:0-312	-	102.058	29.0821	46.02	OK	79.41802928	
CUFF.2108	-	-	CUFF.2108	-	-	ENSBTAT00000017696	0-1176	ENSBTAT00000017696:0-1176	-	102.118	79.6154	94.114	OK	79.46471922	
CUFF.4322	-	-	CUFF.4322	-	-	ENSBTAT00000017816	0-720	ENSBTAT00000017816:0-720	-	102.121	67.0273	83.2301	OK	79.46705372	
CUFF.9709	-	-	CUFF.9709	-	-	ENSBTAT00000037682	0-1953	ENSBTAT00000037682:0-1953	-	102.189	87.661	99.1484	OK	79.51996898	
CUFF.6904	-	-	CUFF.6904	-	-	ENSBTAT00000003743	22-1286	ENSBTAT00000003743:22-1286	-	102.201	81.0143	95.0558	OK	79.52930697	
CUFF.13517	-	-	CUFF.13517	-	-	ENSBTAT00000027623	0-1019	ENSBTAT00000027623:0-1019	-	102.339	76.715	93.5454	OK	79.63669383	
CUFF.11336	-	-	CUFF.11336	-	-	ENSBTAT00000004180	0-666	ENSBTAT00000004180:0-666	-	102.407	64.6767	82.0436	OK	79.68960909	
CUFF.4482	-	-	CUFF.4482	-	-	ENSBTAT00000016771	0-444	ENSBTAT00000016771:0-444	-	102.408	48.283	70.0665	OK	79.69038726	
CUFF.12106	-	-	CUFF.12106	-	-	ENSBTAT00000035608	0-1183	ENSBTAT00000035608:0-1183	-	102.511	79.9871	94.5685	OK	79.77053832	
CUFF.475	-	-	CUFF.475	-	-	ENSBTAT00000022386	0-1344	ENSBTAT00000022386:0-1344	-	102.553	82.4239	96.7424	OK	79.80322127	
CUFF.5719	-	-	CUFF.5719	-	-	ENSBTAT00000013796	0-1185	ENSBTAT00000013796:0-1185	-	102.608	80.1045	94.7455	OK	79.84602038	
CUFF.13310	-	-	CUFF.13310	-	-	ENSBTAT00000055060	0-219	ENSBTAT00000055060:0-219	-	102.665	11.3824	26.4072	OK	79.89037583	
CUFF.12999	-	-	CUFF.12999	-	-	ENSBTAT00000023082	2282-3828	ENSBTAT00000023082:2282-3828	-	102.72	84.876	98.678	OK	79.93317494	
CUFF.3912	-	-	CUFF.3912	-	-	ENSBTAT00000038679	163-579	ENSBTAT00000038679:163-579	-	102.765	45.0612	63.9965	OK	79.96819239	
CUFF.3377	-	-	CUFF.3377	-	-	ENSBTAT00000009760	0-1851	ENSBTAT00000009760:0-1851	-	102.768	87.4819	99.0097	OK	79.97052689	
CUFF.11443	-	-	CUFF.11443	-	-	ENSBTAT00000002345	0-357	ENSBTAT00000002345:0-357	-	102.885	36.8675	56.1392	OK	80.06157227	
CUFF.8134	-	-	CUFF.8134	-	-	ENSBTAT00000005323	3-864	ENSBTAT00000005323:3-864	-	102.978	72.9585	89.6347	OK	80.13394167	
CUFF.3764	-	-	CUFF.3764	-	-	ENSBTAT00000001374	0-1011	ENSBTAT00000001374:0-1011	-	102.988	77.0262	93.9897	OK	80.14172333	
CUFF.4088	-	-	CUFF.4088	-	-	ENSBTAT00000027619	2290-2588	ENSBTAT00000027619:2290-2588	-	103.052	26.7678	44.1668	OK	80.19152593	
CUFF.9144	-	-	CUFF.9144	-	-	ENSBTAT00000011484	0-1210	ENSBTAT00000011484:0-1210	-	103.134	80.9216	95.7545	OK	80.25533551	
CUFF.2999	-	-	CUFF.2999	-	-	ENSBTAT00000022183	0-945	ENSBTAT00000022183:0-945	-	103.147	75.5474	91.7965	OK	80.26545167	
CUFF.12080	-	-	CUFF.12080	-	-	ENSBTAT00000015638	0-531	ENSBTAT00000015638:0-531	-	103.231	56.7089	73.6089	OK	80.33081758	
CUFF.14024	-	-	CUFF.14024	-	-	ENSBTAT00000063194	0-222	ENSBTAT00000063194:0-222	-	103.293	11.6777	26.4995	OK	80.37906385	
CUFF.8907	-	-	CUFF.8907	-	-	ENSBTAT00000011042	121-1464	ENSBTAT00000011042:121-1464	-	103.348	83.0793	97.4826	OK	80.42186296	
CUFF.4629	-	-	CUFF.4629	-	-	ENSBTAT00000013888	0-984	ENSBTAT00000013888:0-984	-	103.36	76.6064	93.4274	OK	80.43120095	
CUFF.10989	-	-	CUFF.10989	-	-	ENSBTAT00000000081	0-1089	ENSBTAT00000000081:0-1089	-	103.378	78.9256	96.9631	OK	80.44520793	
CUFF.11416	-	-	CUFF.11416	-	-	ENSBTAT00000010912	0-358	ENSBTAT00000010912:0-358	-	103.553	37.3216	54.8683	OK	80.58138692	
CUFF.5328	-	-	CUFF.5328	-	-	ENSBTAT00000023461	0-1418	ENSBTAT00000023461:0-1418	-	103.7	84.3105	97.952	OK	80.69577727	
CUFF.3645	-	-	CUFF.3645	-	-	ENSBTAT00000001720	0-591	ENSBTAT00000001720:0-591	-	103.724	61.4119	77.7771	OK	80.71445324	
CUFF.826	-	-	CUFF.826	-	-	ENSBTAT00000031335	0-885	ENSBTAT00000031335:0-885	-	103.748	74.2473	91.3726	OK	80.73312922	
CUFF.1776	-	-	CUFF.1776	-	-	ENSBTAT00000052393	0-459	ENSBTAT00000052393:0-459	-	103.849	50.6153	69.949	OK	80.81172395	
CUFF.2317	-	-	CUFF.2317	-	-	ENSBTAT00000010675	0-1107	ENSBTAT00000010675:0-1107	-	103.86	79.7139	95.2964	OK	80.82028377	
CUFF.4750	-	-	CUFF.4750	-	-	ENSBTAT00000024553	0-6402	ENSBTAT00000024553:0-6402	-	104.256	98.7755	106.142	OK	81.12843737	
CUFF.6356	-	-	CUFF.6356	-	-	ENSBTAT00000007220	0-864	ENSBTAT00000007220:0-864	-	104.335	74.09	91.0546	OK	81.18991245	
CUFF.12917	-	-	CUFF.12917	-	-	ENSBTAT00000057156	0-2535	ENSBTAT00000057156:0-2535	-	104.399	92.5906	102.975	OK	81.23971505	
CUFF.13670	-	-	CUFF.13670	-	-	ENSBTAT00000000465	0-768	ENSBTAT00000000465:0-768	-	104.417	70.6279	88.155	OK	81.25372203	
CUFF.11427	-	-	CUFF.11427	-	-	ENSBTAT00000013431	0-654	ENSBTAT00000013431:0-654	-	104.502	65.5585	82.9392	OK	81.31986611	
CUFF.12225	-	-	CUFF.12225	-	-	ENSBTAT00000012551	0-1298	ENSBTAT00000012551:0-1298	-	104.782	83.655	98.0968	OK	81.53775249	
CUFF.9159	-	-	CUFF.9159	-	-	ENSBTAT00000007617	0-921	ENSBTAT00000007617:0-921	-	104.947	76.217	92.5646	OK	81.66614983	
CUFF.1911	-	-	CUFF.1911	-	-	ENSBTAT00000047798	0-351	ENSBTAT00000047798:0-351	-	105.017	36.6455	55.3944	OK	81.72062142	
CUFF.3711	-	-	CUFF.3711	-	-	ENSBTAT00000026387	0-372	ENSBTAT00000026387:0-372	-	105.239	40.2056	59.2363	OK	81.89337419	
CUFF.11401	-	-	CUFF.11401	-	-	ENSBTAT00000023325	0-1271	ENSBTAT00000023325:0-1271	-	105.381	83.7062	98.2194	OK	82.00387371	
CUFF.3177	-	-	CUFF.3177	-	-	ENSBTAT00000018484	0-801	ENSBTAT00000018484:0-801	-	105.504	72.6974	89.129	OK	82.09958809	
CUFF.3597	-	-	CUFF.3597	-	-	ENSBTAT00000026596	0-438	ENSBTAT00000026596:0-438	-	105.545	49.172	71.2539	OK	82.13149288	
CUFF.5368	-	-	CUFF.5368	-	-	ENSBTAT00000031534	0-359	ENSBTAT00000031534:0-359	-	105.548	38.3286	55.5487	OK	82.13382738	
CUFF.13996	-	-	CUFF.13996	-	-	ENSBTAT00000063023	0-528	ENSBTAT00000063023:0-528	-	105.775	57.9753	75.349	OK	82.31047098	
CUFF.10755	-	-	CUFF.10755	-	-	ENSBTAT00000007115	0-1458	ENSBTAT00000007115:0-1458	-	105.889	86.5794	100.667	OK	82.39918186	
CUFF.12959	-	-	CUFF.12959	-	-	ENSBTAT00000001897	0-681	ENSBTAT00000001897:0-681	-	105.922	67.7911	86.386	OK	82.42486133	
CUFF.7646	-	-	CUFF.7646	-	-	ENSBTAT00000052503	0-855	ENSBTAT00000052503:0-855	-	105.947	74.9866	92.1297	OK	82.44431547	
CUFF.4734	-	-	CUFF.4734	-	-	ENSBTAT00000020102	0-1506	ENSBTAT00000020102:0-1506	-	105.968	87.1966	101.365	OK	82.46065695	
CUFF.13370	-	-	CUFF.13370	-	-	ENSBTAT00000013602	0-329	ENSBTAT00000013602:0-329	-	106.026	33.3377	52.4311	OK	82.50579055	
CUFF.4453	-	-	CUFF.4453	-	-	ENSBTAT00000001309	0-704	ENSBTAT00000001309:0-704	-	106.037	68.9755	85.6883	OK	82.51435038	
CUFF.1471	-	-	CUFF.1471	-	-	ENSBTAT00000038099	0-1044	ENSBTAT00000038099:0-1044	-	106.088	80.1309	98.1818	OK	82.55403682	
CUFF.2667	-	-	CUFF.2667	-	-	ENSBTAT00000056162	0-384	ENSBTAT00000056162:0-384	-	106.093	42.3248	62.8381	OK	82.55792765	
CUFF.9452	-	-	CUFF.9452	-	-	ENSBTAT00000039313	0-899	ENSBTAT00000039313:0-899	-	106.272	76.5293	92.9443	OK	82.6972193	
CUFF.5326	-	-	CUFF.5326	-	-	ENSBTAT00000023720	0-714	ENSBTAT00000023720:0-714	-	106.307	69.6853	86.5829	OK	82.7244551	
CUFF.13599	-	-	CUFF.13599	-	-	ENSBTAT00000004878	0-1055	ENSBTAT00000004878:0-1055	-	106.359	80.5241	98.8594	OK	82.76491971	
CUFF.5113	-	-	CUFF.5113	-	-	ENSBTAT00000044819	4-1629	ENSBTAT00000044819:4-1629	-	106.429	88.7879	101.796	OK	82.81939131	
CUFF.11529	-	-	CUFF.11529	-	-	ENSBTAT00000023165	0-2745	ENSBTAT00000023165:0-2745	-	106.45	95.2421	105.703	OK	82.83573279	
CUFF.9502	-	-	CUFF.9502	-	-	ENSBTAT00000028798	0-1072	ENSBTAT00000028798:0-1072	-	106.459	81.0143	99.617	OK	82.84273628	
CUFF.6129	-	-	CUFF.6129	-	-	ENSBTAT00000000096	0-938	ENSBTAT00000000096:0-938	-	106.469	77.812	94.7138	OK	82.85051794	
CUFF.3770	-	-	CUFF.3770	-	-	ENSBTAT00000018472	0-657	ENSBTAT00000018472:0-657	-	106.479	66.9286	84.9887	OK	82.85829959	
CUFF.4397	-	-	CUFF.4397	-	-	ENSBTAT00000001170	0-990	ENSBTAT00000001170:0-990	-	106.529	79.1637	96.6884	OK	82.89720787	
CUFF.2703	-	-	CUFF.2703	-	-	ENSBTAT00000017340	0-1401	ENSBTAT00000017340:0-1401	-	106.771	86.6857	100.706	OK	83.08552396	
CUFF.1123	-	-	CUFF.1123	-	-	ENSBTAT00000000186	0-333	ENSBTAT00000000186:0-333	-	106.803	34.4344	55.3944	OK	83.11042526	
CUFF.3660	-	-	CUFF.3660	-	-	ENSBTAT00000019385	2394-3534	ENSBTAT00000019385:2394-3534	-	106.823	82.6543	97.7857	OK	83.12598857	
CUFF.13826	-	-	CUFF.13826	-	-	ENSBTAT00000002846	63-375	ENSBTAT00000002846:63-375	-	106.827	30.3604	47.9375	OK	83.12910124	
CUFF.10061	-	-	CUFF.10061	-	-	ENSBTAT00000061551	0-3626	ENSBTAT00000061551:0-3626	-	106.842	97.9501	106.64	OK	83.14077372	
CUFF.3131	-	-	CUFF.3131	-	-	ENSBTAT00000029554	0-3135	ENSBTAT00000029554:0-3135	-	106.983	96.9111	107.375	OK	83.25049508	
CUFF.10197	-	-	CUFF.10197	-	-	ENSBTAT00000021408	0-624	ENSBTAT00000021408:0-624	-	107.019	65.3548	82.7721	OK	83.27850904	
CUFF.4239	-	-	CUFF.4239	-	-	ENSBTAT00000002653	15-1792	ENSBTAT00000002653:15-1792	-	107.05	90.6199	102.572	OK	83.30263217	
CUFF.9205	-	-	CUFF.9205	-	-	ENSBTAT00000021304	0-1125	ENSBTAT00000021304:0-1125	-	107.158	82.6928	97.7601	OK	83.38667406	
CUFF.9187	-	-	CUFF.9187	-	-	ENSBTAT00000025926	0-1080	ENSBTAT00000025926:0-1080	-	107.199	81.7991	97.7712	OK	83.41857886	
CUFF.806	-	-	CUFF.806	-	-	ENSBTAT00000028825	0-702	ENSBTAT00000028825:0-702	-	107.279	69.7402	86.6426	OK	83.48083211	
CUFF.6069	-	-	CUFF.6069	-	-	ENSBTAT00000026816	0-1096	ENSBTAT00000026816:0-1096	-	107.289	82.1515	97.1626	OK	83.48861376	
CUFF.6759	-	-	CUFF.6759	-	-	ENSBTAT00000033470	0-1266	ENSBTAT00000033470:0-1266	-	107.297	85.2182	99.9462	OK	83.49483909	
CUFF.11195	-	-	CUFF.11195	-	-	ENSBTAT00000063333	0-204	ENSBTAT00000063333:0-204	-	107.335	9.28671	22.9724	OK	83.52440938	
CUFF.5297	-	-	CUFF.5297	-	-	ENSBTAT00000063342	0-396	ENSBTAT00000063342:0-396	-	107.344	44.5673	65.2143	OK	83.53141287	
CUFF.3126	-	-	CUFF.3126	-	-	ENSBTAT00000029555	0-3192	ENSBTAT00000029555:0-3192	-	107.345	97.3984	107.863	OK	83.53219104	
CUFF.13842	-	-	CUFF.13842	-	-	ENSBTAT00000052022	0-645	ENSBTAT00000052022:0-645	-	107.354	66.7825	84.7148	OK	83.53919453	
CUFF.8778	-	-	CUFF.8778	-	-	ENSBTAT00000026518	0-531	ENSBTAT00000026518:0-531	-	107.584	59.3378	77.1766	OK	83.71817263	
CUFF.6515	-	-	CUFF.6515	-	-	ENSBTAT00000002327	0-1173	ENSBTAT00000002327:0-1173	-	107.615	83.8992	99.2849	OK	83.74229576	
CUFF.7550	-	-	CUFF.7550	-	-	ENSBTAT00000022759	0-818	ENSBTAT00000022759:0-818	-	107.639	74.8434	91.9087	OK	83.76097174	
CUFF.2990	-	-	CUFF.2990	-	-	ENSBTAT00000012773	0-738	ENSBTAT00000012773:0-738	-	107.708	71.7425	89.3066	OK	83.81466517	
CUFF.1246	-	-	CUFF.1246	-	-	ENSBTAT00000061457	0-2769	ENSBTAT00000061457:0-2769	-	107.711	96.4691	107.056	OK	83.81699966	
CUFF.12055	-	-	CUFF.12055	-	-	ENSBTAT00000016013	0-638	ENSBTAT00000016013:0-638	-	107.712	66.7338	84.394	OK	83.81777783	
CUFF.8148	-	-	CUFF.8148	-	-	ENSBTAT00000016153	0-354	ENSBTAT00000016153:0-354	-	107.73	38.3067	55.2066	OK	83.83178481	
CUFF.8947	-	-	CUFF.8947	-	-	ENSBTAT00000022960	0-3220	ENSBTAT00000022960:0-3220	-	107.738	97.852	108.318	OK	83.83801014	
CUFF.11882	-	-	CUFF.11882	-	-	ENSBTAT00000011906	0-3620	ENSBTAT00000011906:0-3620	-	107.995	98.9938	107.78	OK	84.03799871	
CUFF.6019	-	-	CUFF.6019	-	-	ENSBTAT00000063991	164-1071	ENSBTAT00000063991:164-1071	-	108.057	78.1629	94.9828	OK	84.08624498	
CUFF.12829	-	-	CUFF.12829	-	-	ENSBTAT00000021887	59-914	ENSBTAT00000021887:59-914	-	108.112	76.5026	94.1122	OK	84.12904409	
CUFF.4056	-	-	CUFF.4056	-	-	ENSBTAT00000004441	0-2559	ENSBTAT00000004441:0-2559	-	108.172	96.0863	106.801	OK	84.17573403	
CUFF.6252	-	-	CUFF.6252	-	-	ENSBTAT00000029268	0-1206	ENSBTAT00000029268:0-1206	-	108.355	85.0759	99.7926	OK	84.31813834	
CUFF.5159	-	-	CUFF.5159	-	-	ENSBTAT00000025691	0-1005	ENSBTAT00000025691:0-1005	-	108.408	81.0578	99.1147	OK	84.35938112	
CUFF.5791	-	-	CUFF.5791	-	-	ENSBTAT00000049814	4-1047	ENSBTAT00000049814:4-1047	-	108.49	81.9285	100.57	OK	84.4231907	
CUFF.9458	-	-	CUFF.9458	-	-	ENSBTAT00000002583	19-1785	ENSBTAT00000002583:19-1785	-	108.512	91.8054	103.888	OK	84.44031035	
CUFF.2531	-	-	CUFF.2531	-	-	ENSBTAT00000035577	0-693	ENSBTAT00000035577:0-693	-	108.866	70.3581	87.48	OK	84.71578098	
CUFF.7694	-	-	CUFF.7694	-	-	ENSBTAT00000007112	0-540	ENSBTAT00000007112:0-540	-	108.881	60.7492	79.3987	OK	84.72745347	
CUFF.3976	-	-	CUFF.3976	-	-	ENSBTAT00000014907	0-822	ENSBTAT00000014907:0-822	-	108.891	75.9348	93.281	OK	84.73523512	
CUFF.9396	-	-	CUFF.9396	-	-	ENSBTAT00000023164	0-732	ENSBTAT00000023164:0-732	-	108.946	72.3306	90.0386	OK	84.77803423	
CUFF.12442	-	-	CUFF.12442	-	-	ENSBTAT00000061408	0-2703	ENSBTAT00000061408:0-2703	-	108.963	97.3491	108.084	OK	84.79126305	
CUFF.13301	-	-	CUFF.13301	-	-	ENSBTAT00000006847	0-1827	ENSBTAT00000006847:0-1827	-	108.981	92.6697	104.84	OK	84.80527003	
CUFF.4687	-	-	CUFF.4687	-	-	ENSBTAT00000009844	0-1239	ENSBTAT00000009844:0-1239	-	109.144	86.2704	101.239	OK	84.93211103	
CUFF.211	-	-	CUFF.211	-	-	ENSBTAT00000035362	0-791	ENSBTAT00000035362:0-791	-	109.21	75.0031	91.8945	OK	84.98346996	
CUFF.2974	-	-	CUFF.2974	-	-	ENSBTAT00000012768	0-639	ENSBTAT00000012768:0-639	-	109.322	67.7216	85.9784	OK	85.07062452	
CUFF.11378	-	-	CUFF.11378	-	-	ENSBTAT00000001376	0-1910	ENSBTAT00000001376:0-1910	-	109.409	93.6543	105.87	OK	85.13832493	
CUFF.12097	-	-	CUFF.12097	-	-	ENSBTAT00000006297	0-405	ENSBTAT00000006297:0-405	-	109.576	46.7775	66.7195	OK	85.26827859	
CUFF.7214	-	-	CUFF.7214	-	-	ENSBTAT00000011818	1-1545	ENSBTAT00000011818:1-1545	-	109.603	90.6689	103.972	OK	85.28928906	
CUFF.12998	-	-	CUFF.12998	-	-	ENSBTAT00000009709	0-726	ENSBTAT00000009709:0-726	-	109.634	72.5163	90.2334	OK	85.3134122	
CUFF.13050	-	-	CUFF.13050	-	-	ENSBTAT00000030619	0-3097	ENSBTAT00000030619:0-3097	-	109.738	99.3558	110.045	OK	85.39434142	
CUFF.5729	-	-	CUFF.5729	-	-	ENSBTAT00000063377	0-390	ENSBTAT00000063377:0-390	-	109.793	44.7417	65.195	OK	85.43714054	
CUFF.8921	-	-	CUFF.8921	-	-	ENSBTAT00000005542	0-959	ENSBTAT00000005542:0-959	-	109.875	80.9949	98.7742	OK	85.50095012	
CUFF.3050	-	-	CUFF.3050	-	-	ENSBTAT00000064981	Feb-95	ENSBTAT00000064981:2-1995	-	109.964	94.757	107.014	OK	85.57020686	
CUFF.13042	-	-	CUFF.13042	-	-	ENSBTAT00000021049	10-Feb	ENSBTAT00000021049:2-3210	-	109.999	99.8965	110.589	OK	85.59744266	
CUFF.3862	-	-	CUFF.3862	-	-	ENSBTAT00000009800	0-2285	ENSBTAT00000009800:0-2285	-	110.01	96.4808	107.434	OK	85.60600248	
CUFF.1386	-	-	CUFF.1386	-	-	ENSBTAT00000054161	38-1170	ENSBTAT00000054161:38-1170	-	110.131	85.1763	100.679	OK	85.70016052	
CUFF.4612	-	-	CUFF.4612	-	-	ENSBTAT00000044652	0-13940	ENSBTAT00000044652:0-13940	-	110.192	107.077	111.991	OK	85.74762863	
CUFF.12620	-	-	CUFF.12620	-	-	ENSBTAT00000047412	0-1596	ENSBTAT00000047412:0-1596	-	110.311	91.7756	105.208	OK	85.84023034	
CUFF.7645	-	-	CUFF.7645	-	-	ENSBTAT00000003835	0-558	ENSBTAT00000003835:0-558	-	110.414	63.0782	80.0539	OK	85.9203814	
CUFF.10819	-	-	CUFF.10819	-	-	ENSBTAT00000010153	0-772	ENSBTAT00000010153:0-772	-	110.419	75.1699	91.9605	OK	85.92427223	
CUFF.907	-	-	CUFF.907	-	-	ENSBTAT00000017366	22-4803	ENSBTAT00000017366:22-4803	-	110.494	103.214	111.41	OK	85.98263465	
CUFF.13536	-	-	CUFF.13536	-	-	ENSBTAT00000035771	0-339	ENSBTAT00000035771:0-339	-	110.537	36.7662	55.8846	OK	86.01609577	
CUFF.8202	-	-	CUFF.8202	-	-	ENSBTAT00000002513	0-1877	ENSBTAT00000002513:0-1877	-	110.737	94.6103	106.935	OK	86.1717289	
CUFF.4065	-	-	CUFF.4065	-	-	ENSBTAT00000036144	0-1140	ENSBTAT00000036144:0-1140	-	110.792	85.803	101.547	OK	86.21452801	
CUFF.11905	-	-	CUFF.11905	-	-	ENSBTAT00000028439	0-230	ENSBTAT00000028439:0-230	-	110.816	14.3062	30.3465	OK	86.23320399	
CUFF.6806	-	-	CUFF.6806	-	-	ENSBTAT00000028051	38-1413	ENSBTAT00000028051:38-1413	-	111.038	89.8477	104.424	OK	86.40595676	
CUFF.10667	-	-	CUFF.10667	-	-	ENSBTAT00000033018	0-1470	ENSBTAT00000033018:0-1470	-	111.134	91.0956	105.95	OK	86.48066066	
CUFF.8735	-	-	CUFF.8735	-	-	ENSBTAT00000000447	0-2256	ENSBTAT00000000447:0-2256	-	111.229	97.4117	108.505	OK	86.5545864	
CUFF.4465	-	-	CUFF.4465	-	-	ENSBTAT00000015092	0-471	ENSBTAT00000015092:0-471	-	111.309	55.6767	75.3646	OK	86.61683965	
CUFF.6020	-	-	CUFF.6020	-	-	ENSBTAT00000015694	0-900	ENSBTAT00000015694:0-900	-	111.323	80.3219	97.7158	OK	86.62773397	
CUFF.2814	-	-	CUFF.2814	-	-	ENSBTAT00000011976	0-945	ENSBTAT00000011976:0-945	-	111.426	81.7727	99.71	OK	86.70788503	
