tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	Length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM	
CUFF.3796	-	-	CUFF.3796	-	-	ENSMUST00000111269	11-293	-	383.314	70.9964	257.362	OK	58.21920891	
CUFF.31	-	-	CUFF.31	-	-	ENSMUST00000146865	17-768	-	383.783	233.267	389.889	OK	58.29044244	
CUFF.1226	-	-	CUFF.1226	-	-	ENSMUST00000031978	14-318	-	384.349	82.3231	255.202	OK	58.3764087	
CUFF.981	-	-	CUFF.981	-	-	ENSMUST00000088307	11-343	-	384.354	97.9942	271.369	OK	58.37716812	
CUFF.2322	-	-	CUFF.2322	-	-	ENSMUST00000038431	14-1219	-	384.727	278.3	409.142	OK	58.4338208	
CUFF.1935	-	-	CUFF.1935	-	-	ENSMUST00000021595	21-339	-	384.898	86.5687	275.446	OK	58.45979294	
CUFF.232	-	-	CUFF.232	-	-	ENSMUST00000053183	255-544	-	385.523	69.2767	251.128	OK	58.55472035	
CUFF.3777	-	-	CUFF.3777	-	-	ENSMUST00000080493	2357-3397	-	385.82	267.107	421.114	OK	58.59982986	
CUFF.3881	-	-	CUFF.3881	-	-	ENSMUST00000028241	37-837	-	385.82	240.877	394.163	OK	58.59982986	
CUFF.2566	-	-	CUFF.2566	-	-	ENSMUST00000124300	716-1269	-	386.386	190.073	380.145	OK	58.68579612	
CUFF.1705	-	-	CUFF.1705	-	-	ENSMUST00000025831	5036-5293	-	386.71	48.6891	233.708	OK	58.73500649	
CUFF.1787	-	-	CUFF.1787	-	-	ENSMUST00000047672	1296-1553	-	386.71	48.6891	233.708	OK	58.73500649	
CUFF.1250	-	-	CUFF.1250	-	-	ENSMUST00000099683	6-337	-	387.183	98.2903	272.188	OK	58.80684755	
CUFF.3778	-	-	CUFF.3778	-	-	ENSMUST00000087876	2362-3360	-	387.316	263.302	408.745	OK	58.82704811	
CUFF.2899	-	-	CUFF.2899	-	-	ENSMUST00000033739	624-948	-	387.678	92.6897	285.793	OK	58.88203006	
CUFF.3192	-	-	CUFF.3192	-	-	ENSMUST00000039305	0-1436	-	387.749	292.786	425.237	OK	58.89281382	
CUFF.3204	-	-	CUFF.3204	-	-	ENSMUST00000008684	1-443	-	387.828	152.875	351.046	OK	58.90481264	
CUFF.1679	-	-	CUFF.1679	-	-	ENSMUST00000078756	2-392	-	388.332	134.757	320.849	OK	58.98136211	
CUFF.586	-	-	CUFF.586	-	-	ENSMUST00000021933	4-1004	-	389.485	265.278	412.933	OK	59.15648419	
CUFF.2317	-	-	CUFF.2317	-	-	ENSMUST00000164505	15-1046	-	390.015	269.438	424.79	OK	59.23698264	
CUFF.2333	-	-	CUFF.2333	-	-	ENSMUST00000073926	40-390	-	390.126	107.255	300.315	OK	59.25384175	
CUFF.1677	-	-	CUFF.1677	-	-	ENSMUST00000142407	287-582	-	390.486	76.3512	254.504	OK	59.30851993	
CUFF.941	-	-	CUFF.941	-	-	ENSMUST00000003433	0-1233	-	391.278	284.158	416.089	OK	59.42881195	
CUFF.308	-	-	CUFF.308	-	-	ENSMUST00000107885	98-354	-	391.3	48.8793	234.621	OK	59.43215339	
CUFF.2057	-	-	CUFF.2057	-	-	ENSMUST00000074208	273-529	-	391.3	48.8793	234.621	OK	59.43215339	
CUFF.2703	-	-	CUFF.2703	-	-	ENSMUST00000155873	5-515	-	391.598	181.563	343.497	OK	59.47741478	
CUFF.1100	-	-	CUFF.1100	-	-	ENSMUST00000073791	5-470	-	391.994	166.841	360.593	OK	59.53756079	
CUFF.1796	-	-	CUFF.1796	-	-	ENSMUST00000005015	50-322	-	392.291	55.2049	248.422	OK	59.5826703	
CUFF.2978	-	-	CUFF.2978	-	-	ENSMUST00000154161	105-377	-	392.291	55.2049	248.422	OK	59.5826703	
CUFF.758	-	-	CUFF.758	-	-	ENSMUST00000030345	Jun-60	-	393.099	317.631	445.707	OK	59.70539245	
CUFF.1919	-	-	CUFF.1919	-	-	ENSMUST00000095263	61-369	-	394.607	89.3793	276.263	OK	59.93443331	
CUFF.3911	-	-	CUFF.3911	-	-	ENSMUST00000029147	883-1191	-	394.607	89.3793	276.263	OK	59.93443331	
CUFF.3206	-	-	CUFF.3206	-	-	ENSMUST00000120230	5-468	-	395.012	167.562	362.15	OK	59.99594627	
CUFF.1227	-	-	CUFF.1227	-	-	ENSMUST00000185899	29-308	-	395.089	71.7598	260.129	OK	60.00764133	
CUFF.549	-	-	CUFF.549	-	-	ENSMUST00000110612	18-379	-	395.304	117.852	318.894	OK	60.04029636	
CUFF.2431	-	-	CUFF.2431	-	-	ENSMUST00000041826	614-869	-	395.975	49.071	235.541	OK	60.14221043	
CUFF.2238	-	-	CUFF.2238	-	-	ENSMUST00000020341	18-289	-	396.508	55.4086	249.339	OK	60.22316452	
CUFF.535	-	-	CUFF.535	-	-	ENSMUST00000032192	5608-5871	-	396.945	57.094	218.86	OK	60.28953777	
CUFF.1402	-	-	CUFF.1402	-	-	ENSMUST00000044277	5-662	-	397.103	220.932	430.436	OK	60.31353542	
CUFF.3994	-	-	CUFF.3994	-	-	ENSMUST00000183617	17-351	-	397.749	104.9	284.729	OK	60.41165239	
CUFF.3215	-	-	CUFF.3215	-	-	ENSMUST00000103147	1-588	-	397.803	208.907	417.814	OK	60.41985412	
CUFF.2661	-	-	CUFF.2661	-	-	ENSMUST00000046212	9-1480	-	398.759	304.534	447.444	OK	60.56505509	
CUFF.942	-	-	CUFF.942	-	-	ENSMUST00000076373	156-434	-	399.146	72.0179	261.065	OK	60.62383414	
CUFF.3377	-	-	CUFF.3377	-	-	ENSMUST00000109418	0-736	-	399.286	238.021	408.036	OK	60.64509788	
CUFF.436	-	-	CUFF.436	-	-	ENSMUST00000086764	3-323	-	399.907	93.8483	289.366	OK	60.73941776	
CUFF.310	-	-	CUFF.310	-	-	ENSMUST00000030628	1156-1410	-	400.738	49.2642	236.468	OK	60.86563324	
CUFF.2493	-	-	CUFF.2493	-	-	ENSMUST00000030939	1020-1274	-	400.738	49.2642	236.468	OK	60.86563324	
CUFF.2220	-	-	CUFF.2220	-	-	ENSMUST00000118543	58-328	-	400.799	55.6138	250.262	OK	60.87489816	
CUFF.3948	-	-	CUFF.3948	-	-	ENSMUST00000165878	40-1648	-	400.845	311.271	451.343	OK	60.88188481	
CUFF.1231	-	-	CUFF.1231	-	-	ENSMUST00000094004	665-927	-	401.473	57.3119	219.696	OK	60.97726788	
CUFF.3698	-	-	CUFF.3698	-	-	ENSMUST00000030127	2-294	-	401.506	77.1356	257.119	OK	60.98228004	
CUFF.3839	-	-	CUFF.3839	-	-	ENSMUST00000031524	0-1223	-	402.478	292.621	429.722	OK	61.12991115	
CUFF.3168	-	-	CUFF.3168	-	-	ENSMUST00000102696	8-621	-	403.099	216.377	396.01	OK	61.22423103	
CUFF.380	-	-	CUFF.380	-	-	ENSMUST00000070850	4-443	-	403.378	159.621	359.146	OK	61.26660662	
CUFF.3108	-	-	CUFF.3108	-	-	ENSMUST00000160311	16-328	-	404.079	88.2335	280.743	OK	61.37307721	
CUFF.2846	-	-	CUFF.2846	-	-	ENSMUST00000031583	May-46	-	404.262	374.319	432.956	OK	61.40087195	
CUFF.2845	-	-	CUFF.2845	-	-	ENSMUST00000102582	Apr-47	-	404.499	374.558	433.179	OK	61.43686843	
CUFF.277	-	-	CUFF.277	-	-	ENSMUST00000074613	2-300	-	405.3	83.9806	260.34	OK	61.5585274	
CUFF.529	-	-	CUFF.529	-	-	ENSMUST00000024846	250-503	-	405.59	49.4589	237.403	OK	61.60257372	
CUFF.3219	-	-	CUFF.3219	-	-	ENSMUST00000097464	0-2837	-	405.739	346.68	441.95	OK	61.62520441	
CUFF.1548	-	-	CUFF.1548	-	-	ENSMUST00000087614	245-506	-	406.083	57.5315	220.538	OK	61.67745246	
CUFF.1568	-	-	CUFF.1568	-	-	ENSMUST00000108838	460-721	-	406.083	57.5315	220.538	OK	61.67745246	
CUFF.1642	-	-	CUFF.1642	-	-	ENSMUST00000047652	93-354	-	406.083	57.5315	220.538	OK	61.67745246	
CUFF.2941	-	-	CUFF.2941	-	-	ENSMUST00000035158	1832-2093	-	406.083	57.5315	220.538	OK	61.67745246	
CUFF.2997	-	-	CUFF.2997	-	-	ENSMUST00000170612	33-294	-	406.083	57.5315	220.538	OK	61.67745246	
CUFF.1800	-	-	CUFF.1800	-	-	ENSMUST00000022781	5-323	-	406.282	94.4385	291.186	OK	61.70767735	
CUFF.457	-	-	CUFF.457	-	-	ENSMUST00000047620	580-1815	-	407.499	297.883	439.732	OK	61.89252	
CUFF.3780	-	-	CUFF.3780	-	-	ENSMUST00000087871	3-1176	-	407.745	294.426	426.704	OK	61.92988343	
CUFF.693	-	-	CUFF.693	-	-	ENSMUST00000082430	0-675	-	408.476	233.578	415.25	OK	62.04091053	
CUFF.1721	-	-	CUFF.1721	-	-	ENSMUST00000170464	1815-2098	-	408.71	70.7455	256.452	OK	62.07645135	
CUFF.1020	-	-	CUFF.1020	-	-	ENSMUST00000102782	4-347	-	408.903	109.444	306.443	OK	62.10576494	
CUFF.2486	-	-	CUFF.2486	-	-	ENSMUST00000120040	143-411	-	409.607	56.0288	252.13	OK	62.21269117	
CUFF.2973	-	-	CUFF.2973	-	-	ENSMUST00000085065	10-781	-	409.935	253.183	415.481	OK	62.26250908	
CUFF.409	-	-	CUFF.409	-	-	ENSMUST00000038791	6-996	-	410.34	280.597	442.383	OK	62.32402204	
CUFF.2697	-	-	CUFF.2697	-	-	ENSMUST00000115315	706-958	-	410.534	49.6552	238.345	OK	62.35348751	
CUFF.2550	-	-	CUFF.2550	-	-	ENSMUST00000023854	486-746	-	410.777	57.7528	221.386	OK	62.39039528	
CUFF.1289	-	-	CUFF.1289	-	-	ENSMUST00000024697	46-356	-	410.849	88.8027	282.554	OK	62.40133092	
CUFF.2781	-	-	CUFF.2781	-	-	ENSMUST00000033930	880-1190	-	410.849	88.8027	282.554	OK	62.40133092	
CUFF.3101	-	-	CUFF.3101	-	-	ENSMUST00000133602	10-420	-	411.469	152.599	354.029	OK	62.49549891	
CUFF.1299	-	-	CUFF.1299	-	-	ENSMUST00000054395	20-349	-	412.601	106.495	289.057	OK	62.66743144	
CUFF.12	-	-	CUFF.12	-	-	ENSMUST00000082392	19-944	-	412.62	275.965	422.064	OK	62.67031723	
CUFF.1917	-	-	CUFF.1917	-	-	ENSMUST00000076587	5-517	-	413.378	195.517	381.259	OK	62.7854452	
CUFF.1764	-	-	CUFF.1764	-	-	ENSMUST00000152945	32-550	-	413.449	198.084	391.337	OK	62.79622895	
CUFF.761	-	-	CUFF.761	-	-	ENSMUST00000019354	0-680	-	414.691	239.221	426.918	OK	62.9848687	
CUFF.3838	-	-	CUFF.3838	-	-	ENSMUST00000150291	2-892	-	415.429	272.758	433.038	OK	63.09695899	
CUFF.1883	-	-	CUFF.1883	-	-	ENSMUST00000109109	124-383	-	415.556	57.9758	222.241	OK	63.11624824	
CUFF.115	-	-	CUFF.115	-	-	ENSMUST00000080723	2193-2444	-	415.572	49.853	239.294	OK	63.11867838	
CUFF.3737	-	-	CUFF.3737	-	-	ENSMUST00000138667	2-253	-	415.572	49.853	239.294	OK	63.11867838	
CUFF.30	-	-	CUFF.30	-	-	ENSMUST00000003079	0-1251	-	415.608	304.076	454.113	OK	63.1241462	
CUFF.3709	-	-	CUFF.3709	-	-	ENSMUST00000045467	119-400	-	416.957	71.249	258.278	OK	63.32903752	
CUFF.713	-	-	CUFF.713	-	-	ENSMUST00000003512	2-1084	-	418.642	293.746	444.088	OK	63.58496182	
CUFF.272	-	-	CUFF.272	-	-	ENSMUST00000040990	3686-3952	-	418.729	56.4501	254.025	OK	63.59817572	
CUFF.556	-	-	CUFF.556	-	-	ENSMUST00000000260	0-1034	-	418.731	290.44	438.08	OK	63.59847949	
CUFF.3277	-	-	CUFF.3277	-	-	ENSMUST00000081104	0-508	-	418.804	197.057	384.261	OK	63.60956701	
CUFF.3450	-	-	CUFF.3450	-	-	ENSMUST00000129315	7-334	-	418.826	107.146	290.825	OK	63.61290845	
CUFF.2814	-	-	CUFF.2814	-	-	ENSMUST00000140765	5-363	-	418.884	125.83	307.585	OK	63.62171772	
CUFF.1629	-	-	CUFF.1629	-	-	ENSMUST00000057465	2-474	-	419.031	180.274	371.151	OK	63.64404464	
CUFF.1783	-	-	CUFF.1783	-	-	ENSMUST00000108623	121-371	-	420.705	50.0524	240.252	OK	63.89829822	
CUFF.3781	-	-	CUFF.3781	-	-	ENSMUST00000109085	0-1143	-	420.762	302.154	437.904	OK	63.9069556	
CUFF.2937	-	-	CUFF.2937	-	-	ENSMUST00000130067	2-289	-	421.075	78.4794	261.598	OK	63.95449525	
CUFF.928	-	-	CUFF.928	-	-	ENSMUST00000003123	9-316	-	421.382	89.6705	285.315	OK	64.00112359	
CUFF.1099	-	-	CUFF.1099	-	-	ENSMUST00000043931	60-471	-	421.538	152.228	347.079	OK	64.02481747	
CUFF.80	-	-	CUFF.80	-	-	ENSMUST00000027123	0-1716	-	421.858	333.975	462.314	OK	64.07342031	
CUFF.1382	-	-	CUFF.1382	-	-	ENSMUST00000094154	0-326	-	422.002	107.475	291.717	OK	64.09529158	
CUFF.1652	-	-	CUFF.1652	-	-	ENSMUST00000004072	14-750	-	422.774	255.023	425.038	OK	64.21254592	
CUFF.594	-	-	CUFF.594	-	-	ENSMUST00000025695	743-1008	-	423.412	56.6631	254.984	OK	64.30944782	
CUFF.572	-	-	CUFF.572	-	-	ENSMUST00000156249	Mar-62	-	423.553	348.906	453.231	OK	64.33086345	
CUFF.2665	-	-	CUFF.2665	-	-	ENSMUST00000138502	13-357	-	423.776	116.401	341.928	OK	64.36473355	
CUFF.156	-	-	CUFF.156	-	-	ENSMUST00000031445	12-Aug	-	423.877	345.921	462.061	OK	64.38007382	
CUFF.2093	-	-	CUFF.2093	-	-	ENSMUST00000004057	11-456	-	424.423	174.34	376.799	OK	64.4630024	
CUFF.588	-	-	CUFF.588	-	-	ENSMUST00000127477	0-557	-	424.463	215.666	417.852	OK	64.46907776	
CUFF.2556	-	-	CUFF.2556	-	-	ENSMUST00000102967	12-298	-	425.18	78.7538	262.513	OK	64.57797848	
CUFF.2757	-	-	CUFF.2757	-	-	ENSMUST00000102965	27-284	-	425.381	58.427	223.97	OK	64.60850714	
CUFF.2970	-	-	CUFF.2970	-	-	ENSMUST00000076702	3-618	-	425.453	231.95	427.277	OK	64.61944278	
CUFF.2008	-	-	CUFF.2008	-	-	ENSMUST00000034441	431-710	-	425.48	71.7598	260.129	OK	64.62354364	
CUFF.1737	-	-	CUFF.1737	-	-	ENSMUST00000170953	0-432	-	426.659	168	393.931	OK	64.80261471	
CUFF.2926	-	-	CUFF.2926	-	-	ENSMUST00000004327	863-1547	-	426.857	248.799	439.056	OK	64.83268771	
CUFF.1071	-	-	CUFF.1071	-	-	ENSMUST00000052867	20-375	-	426.933	126.893	310.184	OK	64.84423088	
CUFF.2702	-	-	CUFF.2702	-	-	ENSMUST00000102536	3-522	-	427.991	202.524	405.049	OK	65.00492401	
CUFF.1947	-	-	CUFF.1947	-	-	ENSMUST00000026313	702-966	-	428.178	56.8778	255.95	OK	65.03332629	
CUFF.2002	-	-	CUFF.2002	-	-	ENSMUST00000021698	1895-2200	-	428.668	90.2585	287.186	OK	65.10774938	
CUFF.1674	-	-	CUFF.1674	-	-	ENSMUST00000006478	2-672	-	428.937	246.527	448.231	OK	65.14860614	
CUFF.1795	-	-	CUFF.1795	-	-	ENSMUST00000080861	2-368	-	429.432	136.755	362.401	OK	65.22378864	
CUFF.1986	-	-	CUFF.1986	-	-	ENSMUST00000051955	80-422	-	429.623	117.082	343.928	OK	65.25279846	
CUFF.1724	-	-	CUFF.1724	-	-	ENSMUST00000019962	6-582	-	429.683	221.586	425.793	OK	65.26191149	
CUFF.3208	-	-	CUFF.3208	-	-	ENSMUST00000118091	186-657	-	429.943	185.97	398.507	OK	65.3014013	
CUFF.2969	-	-	CUFF.2969	-	-	ENSMUST00000079294	3-747	-	430.403	262.372	430.559	OK	65.37126787	
CUFF.596	-	-	CUFF.596	-	-	ENSMUST00000137500	3-259	-	430.43	58.6552	224.845	OK	65.37536873	
CUFF.455	-	-	CUFF.455	-	-	ENSMUST00000031654	1-425	-	430.771	165.267	371.852	OK	65.42716113	
CUFF.1462	-	-	CUFF.1462	-	-	ENSMUST00000141482	914-1162	-	431.268	50.4561	242.189	OK	65.50264741	
CUFF.3889	-	-	CUFF.3889	-	-	ENSMUST00000007216	977-1225	-	431.268	50.4561	242.189	OK	65.50264741	
CUFF.680	-	-	CUFF.680	-	-	ENSMUST00000048482	26-349	-	431.795	108.473	294.426	OK	65.5826902	
CUFF.3516	-	-	CUFF.3516	-	-	ENSMUST00000046399	10-1239	-	431.841	315.628	472.423	OK	65.58967686	
CUFF.3561	-	-	CUFF.3561	-	-	ENSMUST00000107659	1938-2229	-	432.316	86.0007	266.602	OK	65.66182169	
CUFF.1111	-	-	CUFF.1111	-	-	ENSMUST00000026420	0-335	-	432.504	112.058	313.762	OK	65.69037585	
CUFF.730	-	-	CUFF.730	-	-	ENSMUST00000068408	3-426	-	432.729	165.658	372.731	OK	65.72454972	
CUFF.571	-	-	CUFF.571	-	-	ENSMUST00000136312	48-2205	-	432.953	357.352	464.093	OK	65.75857171	
CUFF.1680	-	-	CUFF.1680	-	-	ENSMUST00000056355	1-892	-	433.019	286.495	438.169	OK	65.76859604	
CUFF.591	-	-	CUFF.591	-	-	ENSMUST00000139593	128-516	-	433.103	148.351	348.303	OK	65.78135428	
CUFF.265	-	-	CUFF.265	-	-	ENSMUST00000020217	8-540	-	433.904	211.688	390.447	OK	65.90301325	
CUFF.1152	-	-	CUFF.1152	-	-	ENSMUST00000079724	571-841	-	434.199	74.1517	268.8	OK	65.94781899	
CUFF.2374	-	-	CUFF.2374	-	-	ENSMUST00000069692	92-479	-	435.439	148.735	349.203	OK	66.13615498	
CUFF.703	-	-	CUFF.703	-	-	ENSMUST00000025357	0-255	-	435.573	58.8852	225.727	OK	66.15650741	
CUFF.3875	-	-	CUFF.3875	-	-	ENSMUST00000149777	318-652	-	435.63	112.393	314.701	OK	66.16516479	
CUFF.1271	-	-	CUFF.1271	-	-	ENSMUST00000010239	18-321	-	436.174	90.8542	289.082	OK	66.24778961	
CUFF.3474	-	-	CUFF.3474	-	-	ENSMUST00000107364	327-630	-	436.174	90.8542	289.082	OK	66.24778961	
CUFF.108	-	-	CUFF.108	-	-	ENSMUST00000021201	9-256	-	436.703	50.6604	243.17	OK	66.32813617	
CUFF.2549	-	-	CUFF.2549	-	-	ENSMUST00000102968	2-311	-	437.326	97.1892	299.667	OK	66.42275981	
CUFF.32	-	-	CUFF.32	-	-	ENSMUST00000036497	1-1250	-	437.941	322.596	476.881	OK	66.51616839	
CUFF.604	-	-	CUFF.604	-	-	ENSMUST00000168755	370-632	-	437.97	57.3119	257.904	OK	66.52057302	
CUFF.3264	-	-	CUFF.3264	-	-	ENSMUST00000133044	32-515	-	438.338	196.894	378.243	OK	66.57646628	
CUFF.2784	-	-	CUFF.2784	-	-	ENSMUST00000041968	42-338	-	438.516	93.0028	287.463	OK	66.6035016	
CUFF.2216	-	-	CUFF.2216	-	-	ENSMUST00000017153	1-597	-	439.662	235.146	424.102	OK	66.77756051	
CUFF.444	-	-	CUFF.444	-	-	ENSMUST00000168292	3-911	-	440.329	292.156	454.772	OK	66.87886704	
CUFF.3099	-	-	CUFF.3099	-	-	ENSMUST00000169744	3-1161	-	440.363	317.69	468.971	OK	66.88403109	
CUFF.1156	-	-	CUFF.1156	-	-	ENSMUST00000079758	0-2124	-	440.392	362.904	471.303	OK	66.88843572	
CUFF.1879	-	-	CUFF.1879	-	-	ENSMUST00000061372	857-1111	-	440.812	59.117	226.615	OK	66.95222694	
CUFF.3018	-	-	CUFF.3018	-	-	ENSMUST00000030935	6-260	-	440.812	59.117	226.615	OK	66.95222694	
CUFF.3244	-	-	CUFF.3244	-	-	ENSMUST00000161250	429-683	-	440.812	59.117	226.615	OK	66.95222694	
CUFF.3274	-	-	CUFF.3274	-	-	ENSMUST00000170062	7-321	-	441.668	103.612	286.925	OK	67.08223952	
CUFF.371	-	-	CUFF.371	-	-	ENSMUST00000045289	1-1155	-	442.216	318.791	470.597	OK	67.16547188	
CUFF.219	-	-	CUFF.219	-	-	ENSMUST00000119698	53-299	-	442.243	50.8663	244.158	OK	67.16957274	
CUFF.1595	-	-	CUFF.1595	-	-	ENSMUST00000119557	1158-1404	-	442.243	50.8663	244.158	OK	67.16957274	
CUFF.3324	-	-	CUFF.3324	-	-	ENSMUST00000027726	592-838	-	442.243	50.8663	244.158	OK	67.16957274	
CUFF.2295	-	-	CUFF.2295	-	-	ENSMUST00000027810	0-1524	-	443.392	343.207	494.284	OK	67.34408729	
CUFF.3218	-	-	CUFF.3218	-	-	ENSMUST00000085913	0-3062	-	443.839	384.139	489.572	OK	67.41197938	
CUFF.162	-	-	CUFF.162	-	-	ENSMUST00000004396	0-349	-	443.933	129.075	315.517	OK	67.42625646	
CUFF.1804	-	-	CUFF.1804	-	-	ENSMUST00000034234	2-941	-	445.586	301.167	479.736	OK	67.67732048	
CUFF.2605	-	-	CUFF.2605	-	-	ENSMUST00000032065	1081-1514	-	446.587	179.172	387.242	OK	67.82935622	
CUFF.1147	-	-	CUFF.1147	-	-	ENSMUST00000002655	2-344	-	447.524	124.399	336.61	OK	67.97167139	
CUFF.1154	-	-	CUFF.1154	-	-	ENSMUST00000029698	17-359	-	447.524	124.399	336.61	OK	67.97167139	
CUFF.2895	-	-	CUFF.2895	-	-	ENSMUST00000180036	1-679	-	448.066	258.383	442.942	OK	68.05399244	
CUFF.2173	-	-	CUFF.2173	-	-	ENSMUST00000081840	38-397	-	448.284	139.422	369.468	OK	68.08710312	
CUFF.1054	-	-	CUFF.1054	-	-	ENSMUST00000030010	0-287	-	449.147	87.1994	270.318	OK	68.21817889	
CUFF.754	-	-	CUFF.754	-	-	ENSMUST00000180095	1-715	-	450.783	269.891	441.639	OK	68.46666088	
CUFF.407	-	-	CUFF.407	-	-	ENSMUST00000074949	240-539	-	451.883	92.0697	292.949	OK	68.63373313	
CUFF.1535	-	-	CUFF.1535	-	-	ENSMUST00000022803	0-755	-	453.572	278.437	457.433	OK	68.89026496	
CUFF.1201	-	-	CUFF.1201	-	-	ENSMUST00000025804	0-606	-	453.601	243.655	433.623	OK	68.89466959	
CUFF.397	-	-	CUFF.397	-	-	ENSMUST00000144942	538-782	-	453.649	51.2832	246.159	OK	68.90196002	
CUFF.2749	-	-	CUFF.2749	-	-	ENSMUST00000131286	37-746	-	455.24	271.794	444.754	OK	69.14360724	
CUFF.2383	-	-	CUFF.2383	-	-	ENSMUST00000040440	56-446	-	455.285	160.424	372.185	OK	69.15044201	
CUFF.1766	-	-	CUFF.1766	-	-	ENSMUST00000031411	10-1558	-	455.95	354.053	518.954	OK	69.25144477	
CUFF.1784	-	-	CUFF.1784	-	-	ENSMUST00000108625	276-574	-	455.962	92.3786	293.932	OK	69.25326738	
CUFF.3041	-	-	CUFF.3041	-	-	ENSMUST00000020022	988-1304	-	456.295	110.876	300.948	OK	69.30384471	
CUFF.3987	-	-	CUFF.3987	-	-	ENSMUST00000152383	77-461	-	456.426	156.414	358.448	OK	69.32374149	
CUFF.2604	-	-	CUFF.2604	-	-	ENSMUST00000022098	18-303	-	457.976	87.8113	272.215	OK	69.55916147	
CUFF.855	-	-	CUFF.855	-	-	ENSMUST00000023214	0-1497	-	458.448	354.413	511.558	OK	69.63085065	
CUFF.228	-	-	CUFF.228	-	-	ENSMUST00000097420	1-259	-	458.644	58.2005	261.902	OK	69.66061989	
CUFF.598	-	-	CUFF.598	-	-	ENSMUST00000130012	3-931	-	459.255	310.131	498.906	OK	69.75342092	
CUFF.3164	-	-	CUFF.3164	-	-	ENSMUST00000171419	2-777	-	459.592	287.398	468.232	OK	69.80460578	
CUFF.3271	-	-	CUFF.3271	-	-	ENSMUST00000020027	140-418	-	460.553	81.0201	270.067	OK	69.95056617	
CUFF.3172	-	-	CUFF.3172	-	-	ENSMUST00000173091	4-495	-	460.939	208.977	412.856	OK	70.00919334	
CUFF.3021	-	-	CUFF.3021	-	-	ENSMUST00000097368	1183-1454	-	462.593	73.8781	267.808	OK	70.26040924	
CUFF.1362	-	-	CUFF.1362	-	-	ENSMUST00000054289	29-319	-	463.7	94.927	293.411	OK	70.42854467	
CUFF.3186	-	-	CUFF.3186	-	-	ENSMUST00000134745	11-325	-	463.752	111.582	302.865	OK	70.43644263	
CUFF.1248	-	-	CUFF.1248	-	-	ENSMUST00000024698	29-293	-	463.86	75.837	274.909	OK	70.45284609	
CUFF.3878	-	-	CUFF.3878	-	-	ENSMUST00000014221	2-588	-	464.226	247.7	461.234	OK	70.50843558	
CUFF.2961	-	-	CUFF.2961	-	-	ENSMUST00000135446	22-381	-	464.294	146.393	348.555	OK	70.51876368	
CUFF.692	-	-	CUFF.692	-	-	ENSMUST00000149324	346-642	-	464.311	93.0028	295.918	OK	70.52134571	
CUFF.1268	-	-	CUFF.1268	-	-	ENSMUST00000028062	2-1401	-	464.627	354.195	508.038	OK	70.56934101	
CUFF.1805	-	-	CUFF.1805	-	-	ENSMUST00000002733	717-959	-	465.509	51.7071	248.194	OK	70.70330257	
CUFF.3022	-	-	CUFF.3022	-	-	ENSMUST00000026823	937-1179	-	465.509	51.7071	248.194	OK	70.70330257	
CUFF.3163	-	-	CUFF.3163	-	-	ENSMUST00000100497	2-1128	-	466.483	333.387	495.635	OK	70.85123744	
CUFF.2801	-	-	CUFF.2801	-	-	ENSMUST00000105592	0-283	-	467.097	88.4319	274.139	OK	70.94449413	
CUFF.1135	-	-	CUFF.1135	-	-	ENSMUST00000061444	26-384	-	467.216	146.802	349.528	OK	70.96256831	
CUFF.1016	-	-	CUFF.1016	-	-	ENSMUST00000171120	95-384	-	468.135	95.2555	294.426	OK	71.10214958	
CUFF.611	-	-	CUFF.611	-	-	ENSMUST00000077389	1-434	-	468.372	184.951	450.819	OK	71.13814605	
CUFF.878	-	-	CUFF.878	-	-	ENSMUST00000020909	120-927	-	468.393	297.71	471.374	OK	71.14133561	
CUFF.2901	-	-	CUFF.2901	-	-	ENSMUST00000160027	513-762	-	468.53	60.3041	231.166	OK	71.1621437	
CUFF.648	-	-	CUFF.648	-	-	ENSMUST00000173739	656-912	-	469.56	58.6552	263.948	OK	71.31858407	
CUFF.1363	-	-	CUFF.1363	-	-	ENSMUST00000054289	506-762	-	469.56	58.6552	263.948	OK	71.31858407	
CUFF.3788	-	-	CUFF.3788	-	-	ENSMUST00000102554	873-1129	-	469.56	58.6552	263.948	OK	71.31858407	
CUFF.2959	-	-	CUFF.2959	-	-	ENSMUST00000125184	33-379	-	470.334	137.427	339.951	OK	71.43614218	
CUFF.311	-	-	CUFF.311	-	-	ENSMUST00000074267	145-507	-	471.446	145.18	345.666	OK	71.60503703	
CUFF.952	-	-	CUFF.952	-	-	ENSMUST00000185702	3838-4079	-	471.615	51.9216	249.224	OK	71.6307054	
CUFF.1011	-	-	CUFF.1011	-	-	ENSMUST00000136687	25-266	-	471.615	51.9216	249.224	OK	71.6307054	
CUFF.3511	-	-	CUFF.3511	-	-	ENSMUST00000095328	233-474	-	471.615	51.9216	249.224	OK	71.6307054	
CUFF.3973	-	-	CUFF.3973	-	-	ENSMUST00000082437	0-489	-	472.923	214.949	429.898	OK	71.82936949	
CUFF.3110	-	-	CUFF.3110	-	-	ENSMUST00000159216	10-1139	-	473.081	339.151	507.618	OK	71.85336714	
CUFF.1541	-	-	CUFF.1541	-	-	ENSMUST00000116560	0-684	-	473.707	278.069	464.668	OK	71.94844643	
