tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	TPM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.1742	-	-	CUFF.1742	-	-	ENSMUST00000022590	2-436	-	1117.44	154.0263388	475.318	859.228	OK
CUFF.2758	-	-	CUFF.2758	-	-	ENSMUST00000049630	0-278	-	1119.42	154.2992592	214.051	599.342	OK
CUFF.1496	-	-	CUFF.1496	-	-	ENSMUST00000054301	787-1056	-	1123.94	154.9222896	206.465	560.404	OK
CUFF.2291	-	-	CUFF.2291	-	-	ENSMUST00000067298	2-262	-	1124.71	155.0284253	183.096	564.545	OK
CUFF.1903	-	-	CUFF.1903	-	-	ENSMUST00000002518	0-591	-	1125.39	155.1221555	624.26	1000.16	OK
CUFF.1389	-	-	CUFF.1389	-	-	ENSMUST00000054952	1-290	-	1134.93	156.4371355	247.084	603.983	OK
CUFF.28	-	-	CUFF.28	-	-	ENSMUST00000029046	167-407	-	1136.19	156.6108121	148.765	495.884	OK
CUFF.2675	-	-	CUFF.2675	-	-	ENSMUST00000026538	0-872	-	1138.94	156.9898682	768.848	1119.15	OK
CUFF.2148	-	-	CUFF.2148	-	-	ENSMUST00000140838	9-313	-	1142.36	157.4612762	274.041	652.479	OK
CUFF.1734	-	-	CUFF.1734	-	-	ENSMUST00000033662	0-1171	-	1143.69	157.6446015	853.717	1145.06	OK
CUFF.1150	-	-	CUFF.1150	-	-	ENSMUST00000002452	0-432	-	1144.55	157.7631426	486.701	890.755	OK
CUFF.1599	-	-	CUFF.1599	-	-	ENSMUST00000075829	18-428	-	1151.02	158.6549582	464.438	899.848	OK
CUFF.384	-	-	CUFF.384	-	-	ENSMUST00000030136	460-683	-	1152	158.79004	106.737	480.318	OK
CUFF.1954	-	-	CUFF.1954	-	-	ENSMUST00000027367	0-223	-	1152	158.79004	106.737	480.318	OK
CUFF.754	-	-	CUFF.754	-	-	ENSMUST00000076373	719-930	-	1154.31	159.1084471	94.0065	451.231	OK
CUFF.1466	-	-	CUFF.1466	-	-	ENSMUST00000065865	17-228	-	1154.31	159.1084471	94.0065	451.231	OK
CUFF.1797	-	-	CUFF.1797	-	-	ENSMUST00000135455	299-510	-	1154.31	159.1084471	94.0065	451.231	OK
CUFF.2127	-	-	CUFF.2127	-	-	ENSMUST00000055808	2-744	-	1156.05	159.3482863	732.465	1058.6	OK
CUFF.1773	-	-	CUFF.1773	-	-	ENSMUST00000025095	65-322	-	1164.7	160.54059	185.233	571.135	OK
CUFF.2112	-	-	CUFF.2112	-	-	ENSMUST00000046770	236-479	-	1165.47	160.6467257	163.254	506.088	OK
CUFF.2404	-	-	CUFF.2404	-	-	ENSMUST00000038027	0-1676	-	1166.34	160.7666452	944.429	1204.8	OK
CUFF.2606	-	-	CUFF.2606	-	-	ENSMUST00000119379	4-313	-	1167.55	160.9334299	295.284	693.275	OK
CUFF.1377	-	-	CUFF.1377	-	-	ENSMUST00000022380	916-1138	-	1169.17	161.1567284	107.218	482.482	OK
CUFF.2604	-	-	CUFF.2604	-	-	ENSMUST00000135671	1-317	-	1171.06	161.4172433	313.851	728.134	OK
CUFF.1808	-	-	CUFF.1808	-	-	ENSMUST00000136501	0-323	-	1173.37	161.7356504	319.331	724.636	OK
CUFF.275	-	-	CUFF.275	-	-	ENSMUST00000031773	759-975	-	1173.74	161.7866507	110.196	422.42	OK
CUFF.73	-	-	CUFF.73	-	-	ENSMUST00000127861	279-593	-	1190.2	164.0554736	315.85	732.771	OK
CUFF.1648	-	-	CUFF.1648	-	-	ENSMUST00000110857	0-1528	-	1191.84	164.2815289	950.228	1204.66	OK
CUFF.984	-	-	CUFF.984	-	-	ENSMUST00000046426	1562-1771	-	1192.09	164.3159886	94.9061	455.549	OK
CUFF.2398	-	-	CUFF.2398	-	-	ENSMUST00000106206	0-310	-	1193.98	164.5765035	307.128	703.836	OK
CUFF.152	-	-	CUFF.152	-	-	ENSMUST00000151120	7-1231	-	1197.01	164.9941544	904.259	1212.16	OK
CUFF.147	-	-	CUFF.147	-	-	ENSMUST00000133843	2-672	-	1198.39	165.1843716	722.363	1089.46	OK
CUFF.1354	-	-	CUFF.1354	-	-	ENSMUST00000035725	5-225	-	1204.65	166.0472411	108.193	486.868	OK
CUFF.2012	-	-	CUFF.2012	-	-	ENSMUST00000117818	1685-1910	-	1211.96	167.0548411	141.051	511.312	OK
CUFF.56	-	-	CUFF.56	-	-	ENSMUST00000020504	2-381	-	1217.22	167.779872	439.623	879.246	OK
CUFF.2334	-	-	CUFF.2334	-	-	ENSMUST00000018718	0-1891	-	1217.56	167.8267371	1009.08	1252.43	OK
CUFF.1751	-	-	CUFF.1751	-	-	ENSMUST00000030340	680-1644	-	1225.44	168.9129051	864.196	1242.8	OK
CUFF.49	-	-	CUFF.49	-	-	ENSMUST00000127896	2-215	-	1230.04	169.5469625	111.749	428.369	OK
CUFF.616	-	-	CUFF.616	-	-	ENSMUST00000170122	16-229	-	1230.04	169.5469625	111.749	428.369	OK
CUFF.2571	-	-	CUFF.2571	-	-	ENSMUST00000038197	7-384	-	1231.05	169.6861795	441.955	883.91	OK
CUFF.2819	-	-	CUFF.2819	-	-	ENSMUST00000034172	0-1693	-	1238.25	170.6786172	1007.59	1274.71	OK
CUFF.869	-	-	CUFF.869	-	-	ENSMUST00000142594	260-503	-	1238.31	170.6868876	179.579	555.064	OK
CUFF.197	-	-	CUFF.197	-	-	ENSMUST00000080813	3-407	-	1244.56	171.5483787	490.974	923.032	OK
CUFF.194	-	-	CUFF.194	-	-	ENSMUST00000033880	30-335	-	1245.77	171.7151633	312.163	715.374	OK
CUFF.883	-	-	CUFF.883	-	-	ENSMUST00000079724	586-798	-	1249.67	172.2527338	112.276	430.39	OK
CUFF.2184	-	-	CUFF.2184	-	-	ENSMUST00000092425	13-584	-	1251.31	172.4787891	687.811	1083.82	OK
CUFF.625	-	-	CUFF.625	-	-	ENSMUST00000088194	0-1133	-	1258.7	173.4974161	934.871	1242.99	OK
CUFF.1445	-	-	CUFF.1445	-	-	ENSMUST00000071402	0-802	-	1258.85	173.5180919	826.061	1201.99	OK
CUFF.1837	-	-	CUFF.1837	-	-	ENSMUST00000134191	2-589	-	1261.17	173.8378774	702.855	1088.07	OK
CUFF.957	-	-	CUFF.957	-	-	ENSMUST00000024698	41-278	-	1261.25	173.8489045	167.387	518.9	OK
CUFF.2441	-	-	CUFF.2441	-	-	ENSMUST00000025961	2-774	-	1269.45	174.9791808	822.191	1217.87	OK
CUFF.1314	-	-	CUFF.1314	-	-	ENSMUST00000033898	867-1078	-	1269.75	175.0205324	112.808	432.43	OK
CUFF.1779	-	-	CUFF.1779	-	-	ENSMUST00000114459	515-726	-	1269.75	175.0205324	112.808	432.43	OK
CUFF.2515	-	-	CUFF.2515	-	-	ENSMUST00000022256	959-1170	-	1269.75	175.0205324	112.808	432.43	OK
CUFF.2725	-	-	CUFF.2725	-	-	ENSMUST00000020209	3-424	-	1275.18	175.7689959	537.11	989.413	OK
CUFF.1965	-	-	CUFF.1965	-	-	ENSMUST00000019833	6-315	-	1277.01	176.0212405	320.961	731.79	OK
CUFF.653	-	-	CUFF.653	-	-	ENSMUST00000139476	11-596	-	1278.17	176.1811332	712.039	1105.36	OK
CUFF.151	-	-	CUFF.151	-	-	ENSMUST00000108110	12-261	-	1282.84	176.8248394	191.184	589.485	OK
CUFF.175	-	-	CUFF.175	-	-	ENSMUST00000110695	136-357	-	1285.61	177.2066522	143.604	520.566	OK
CUFF.1	-	-	CUFF.1	-	-	ENSMUST00000082419	32-516	-	1285.82	177.2355983	622.929	1040.95	OK
CUFF.2410	-	-	CUFF.2410	-	-	ENSMUST00000022286	0-523	-	1290.28	177.8503584	667.5	1084.69	OK
CUFF.196	-	-	CUFF.196	-	-	ENSMUST00000008537	26-432	-	1291.02	177.9523589	517.869	947.798	OK
CUFF.719	-	-	CUFF.719	-	-	ENSMUST00000104925	3-452	-	1291.38	178.0019808	583.133	1060.24	OK
CUFF.323	-	-	CUFF.323	-	-	ENSMUST00000064151	10-1293	-	1293.26	178.2611173	995.633	1295.56	OK
CUFF.2779	-	-	CUFF.2779	-	-	ENSMUST00000025549	5-277	-	1295.51	178.5712541	247.942	670.902	OK
CUFF.174	-	-	CUFF.174	-	-	ENSMUST00000155491	0-248	-	1298.9	179.0385269	191.955	591.862	OK
CUFF.1915	-	-	CUFF.1915	-	-	ENSMUST00000110620	13-228	-	1300.46	179.2535551	110.709	498.191	OK
CUFF.1592	-	-	CUFF.1592	-	-	ENSMUST00000026986	0-320	-	1301.2	179.3555556	359.516	843.003	OK
CUFF.2139	-	-	CUFF.2139	-	-	ENSMUST00000124967	12-259	-	1315.27	181.2949444	192.732	594.258	OK
CUFF.439	-	-	CUFF.439	-	-	ENSMUST00000000260	0-1038	-	1316.4	181.450702	955.461	1284.14	OK
CUFF.2397	-	-	CUFF.2397	-	-	ENSMUST00000106207	16-314	-	1325.09	182.6485192	319.496	732.178	OK
CUFF.1000	-	-	CUFF.1000	-	-	ENSMUST00000075092	2-639	-	1326.14	182.7932497	784.696	1177.04	OK
CUFF.8	-	-	CUFF.8	-	-	ENSMUST00000082414	0-1377	-	1328.26	183.0854675	1040.02	1319.48	OK
CUFF.1447	-	-	CUFF.1447	-	-	ENSMUST00000042497	24-257	-	1331.81	183.5747945	170.261	527.808	OK
CUFF.1595	-	-	CUFF.1595	-	-	ENSMUST00000185251	6-252	-	1331.96	183.5954702	193.516	596.674	OK
CUFF.1064	-	-	CUFF.1064	-	-	ENSMUST00000033519	105-313	-	1332.81	183.712633	114.435	438.667	OK
CUFF.277	-	-	CUFF.277	-	-	ENSMUST00000054220	0-521	-	1335.85	184.1316623	692.905	1096.47	OK
CUFF.462	-	-	CUFF.462	-	-	ENSMUST00000187160	57-259	-	1339.03	184.569989	98.1949	471.335	OK
CUFF.1622	-	-	CUFF.1622	-	-	ENSMUST00000138927	60-262	-	1339.03	184.569989	98.1949	471.335	OK
CUFF.361	-	-	CUFF.361	-	-	ENSMUST00000047620	580-803	-	1344	185.2550467	142.317	515.897	OK
CUFF.1068	-	-	CUFF.1068	-	-	ENSMUST00000105366	2-364	-	1345.18	185.4176962	460.268	920.536	OK
CUFF.1874	-	-	CUFF.1874	-	-	ENSMUST00000080926	2-1305	-	1345.49	185.4604262	1041.24	1336.57	OK
CUFF.397	-	-	CUFF.397	-	-	ENSMUST00000082429	0-601	-	1346.43	185.5899944	765.691	1254.15	OK
CUFF.2399	-	-	CUFF.2399	-	-	ENSMUST00000030401	22-321	-	1353.03	186.499729	331.695	769.533	OK
CUFF.1176	-	-	CUFF.1176	-	-	ENSMUST00000144713	21-228	-	1354.82	186.7464601	114.988	440.786	OK
CUFF.2333	-	-	CUFF.2333	-	-	ENSMUST00000102574	Jan-61	-	1359.42	187.3805176	1137.5	1402.64	OK
CUFF.1580	-	-	CUFF.1580	-	-	ENSMUST00000018711	2-329	-	1359.43	187.3818959	388.215	946.274	OK
CUFF.164	-	-	CUFF.164	-	-	ENSMUST00000079960	176-377	-	1362.08	187.7471682	98.6834	473.68	OK
CUFF.581	-	-	CUFF.581	-	-	ENSMUST00000067124	1691-1892	-	1362.08	187.7471682	98.6834	473.68	OK
CUFF.1149	-	-	CUFF.1149	-	-	ENSMUST00000113211	84-296	-	1363.27	187.9111961	112.276	505.24	OK
CUFF.2327	-	-	CUFF.2327	-	-	ENSMUST00000022268	2-1080	-	1369.59	188.7823359	1008.33	1343.21	OK
CUFF.2421	-	-	CUFF.2421	-	-	ENSMUST00000026222	2-561	-	1371.58	189.0566346	745.157	1156.77	OK
CUFF.949	-	-	CUFF.949	-	-	ENSMUST00000015719	3-238	-	1376.81	189.7775304	185.693	573.96	OK
CUFF.1658	-	-	CUFF.1658	-	-	ENSMUST00000041331	0-1067	-	1382.43	190.5521832	1015.01	1353.34	OK
CUFF.69	-	-	CUFF.69	-	-	ENSMUST00000149700	0-579	-	1383.04	190.6362647	774.23	1233.29	OK
CUFF.2420	-	-	CUFF.2420	-	-	ENSMUST00000169304	0-306	-	1384.81	190.880239	350.036	803.786	OK
CUFF.130	-	-	CUFF.130	-	-	ENSMUST00000020343	426-637	-	1385.18	190.9312393	112.808	507.635	OK
CUFF.2578	-	-	CUFF.2578	-	-	ENSMUST00000130406	2-213	-	1385.18	190.9312393	112.808	507.635	OK
CUFF.321	-	-	CUFF.321	-	-	ENSMUST00000165487	35-473	-	1385.68	191.0001586	615.893	1086.87	OK
CUFF.994	-	-	CUFF.994	-	-	ENSMUST00000020550	507-707	-	1385.68	191.0001586	99.1768	476.049	OK
CUFF.1870	-	-	CUFF.1870	-	-	ENSMUST00000133839	242-657	-	1386.17	191.0676995	573.553	1003.72	OK
CUFF.2283	-	-	CUFF.2283	-	-	ENSMUST00000103146	0-389	-	1387.09	191.194511	530.303	958.624	OK
CUFF.528	-	-	CUFF.528	-	-	ENSMUST00000023593	23-744	-	1394.49	192.2145164	880.349	1304.02	OK
CUFF.2265	-	-	CUFF.2265	-	-	ENSMUST00000055071	6-244	-	1400.04	192.9795205	183.352	583.393	OK
CUFF.1236	-	-	CUFF.1236	-	-	ENSMUST00000022062	0-1995	-	1403.72	193.4867665	1179.19	1445.65	OK
CUFF.354	-	-	CUFF.354	-	-	ENSMUST00000054960	145-344	-	1409.87	194.3344737	99.6752	478.441	OK
CUFF.2424	-	-	CUFF.2424	-	-	ENSMUST00000030536	52-251	-	1409.87	194.3344737	99.6752	478.441	OK
CUFF.2418	-	-	CUFF.2418	-	-	ENSMUST00000171415	2-469	-	1413.82	194.8789361	671.089	1104.32	OK
CUFF.1126	-	-	CUFF.1126	-	-	ENSMUST00000021790	0-345	-	1417.82	195.4302904	459.951	896.904	OK
CUFF.1838	-	-	CUFF.1838	-	-	ENSMUST00000032373	13-1005	-	1418.32	195.4992097	1019.76	1371.68	OK
CUFF.1304	-	-	CUFF.1304	-	-	ENSMUST00000037205	0-533	-	1419.57	195.6715079	751.734	1146.21	OK
CUFF.2356	-	-	CUFF.2356	-	-	ENSMUST00000025217	May-37	-	1420.87	195.8506981	1198.71	1470.08	OK
CUFF.2726	-	-	CUFF.2726	-	-	ENSMUST00000179990	17-411	-	1434.15	197.6811944	563.848	1016.94	OK
CUFF.322	-	-	CUFF.322	-	-	ENSMUST00000164016	2-1461	-	1434.23	197.6922215	1139.28	1441.09	OK
CUFF.680	-	-	CUFF.680	-	-	ENSMUST00000152762	0-198	-	1434.64	197.7487353	100.179	480.857	OK
CUFF.1359	-	-	CUFF.1359	-	-	ENSMUST00000185374	44-242	-	1434.64	197.7487353	100.179	480.857	OK
CUFF.1911	-	-	CUFF.1911	-	-	ENSMUST00000001127	4-240	-	1438.16	198.2339271	184.906	588.337	OK
CUFF.2831	-	-	CUFF.2831	-	-	ENSMUST00000143987	2-742	-	1441.21	198.6543347	922.076	1345.59	OK
CUFF.731	-	-	CUFF.731	-	-	ENSMUST00000053811	0-1356	-	1441.94	198.7549569	1129.27	1436.46	OK
CUFF.2068	-	-	CUFF.2068	-	-	ENSMUST00000130563	0-255	-	1443.68	198.994796	233.357	653.4	OK
CUFF.70	-	-	CUFF.70	-	-	ENSMUST00000140382	0-585	-	1444.43	199.0981749	813.759	1227.42	OK
CUFF.1875	-	-	CUFF.1875	-	-	ENSMUST00000080149	35-1101	-	1448.41	199.6467725	1064.34	1376.94	OK
CUFF.61	-	-	CUFF.61	-	-	ENSMUST00000021903	0-477	-	1449.12	199.7446379	698.604	1147.71	OK
CUFF.1387	-	-	CUFF.1387	-	-	ENSMUST00000035295	759-967	-	1453.97	200.413155	114.435	514.957	OK
CUFF.2400	-	-	CUFF.2400	-	-	ENSMUST00000137312	5-270	-	1454.22	200.4476146	269.462	658.684	OK
CUFF.769	-	-	CUFF.769	-	-	ENSMUST00000156988	2-556	-	1458.99	201.1051046	794.847	1253.14	OK
CUFF.26	-	-	CUFF.26	-	-	ENSMUST00000102983	35-232	-	1460.03	201.2484567	100.687	483.298	OK
CUFF.7	-	-	CUFF.7	-	-	ENSMUST00000082409	6-784	-	1470.16	202.6447615	963.723	1371.65	OK
CUFF.2686	-	-	CUFF.2686	-	-	ENSMUST00000106003	0-348	-	1471.28	202.7991407	478.785	957.569	OK
CUFF.105	-	-	CUFF.105	-	-	ENSMUST00000118875	3-1002	-	1480.63	204.0879314	1068.21	1421.63	OK
CUFF.2620	-	-	CUFF.2620	-	-	ENSMUST00000029165	13-368	-	1483.67	204.5069607	502.868	927.513	OK
CUFF.2553	-	-	CUFF.2553	-	-	ENSMUST00000107659	2018-2214	-	1486.04	204.8336381	101.201	485.764	OK
CUFF.2390	-	-	CUFF.2390	-	-	ENSMUST00000099475	6-401	-	1488.75	205.2071806	582.507	1134.88	OK
CUFF.2194	-	-	CUFF.2194	-	-	ENSMUST00000109597	0-237	-	1497.74	206.4463494	200.864	619.332	OK
CUFF.408	-	-	CUFF.408	-	-	ENSMUST00000023086	14-317	-	1498.05	206.4890794	379.687	890.3	OK
CUFF.867	-	-	CUFF.867	-	-	ENSMUST00000124023	15-248	-	1498.29	206.5221607	187.287	595.912	OK
CUFF.103	-	-	CUFF.103	-	-	ENSMUST00000183272	10-841	-	1504.02	207.3119757	1016.83	1470.35	OK
CUFF.324	-	-	CUFF.324	-	-	ENSMUST00000169665	0-914	-	1507	207.7227347	1054.7	1471.38	OK
CUFF.727	-	-	CUFF.727	-	-	ENSMUST00000009256	887-1152	-	1510.15	208.1569262	284.432	703.594	OK
CUFF.2667	-	-	CUFF.2667	-	-	ENSMUST00000176538	4-575	-	1510.21	208.1651965	840.658	1264.46	OK
CUFF.47	-	-	CUFF.47	-	-	ENSMUST00000045602	0-512	-	1516.12	208.9798225	782.567	1193.22	OK
CUFF.1517	-	-	CUFF.1517	-	-	ENSMUST00000094434	1-552	-	1517.21	209.1300665	827.974	1331.96	OK
CUFF.2293	-	-	CUFF.2293	-	-	ENSMUST00000072587	17-264	-	1522.94	209.9198816	240.915	642.441	OK
CUFF.826	-	-	CUFF.826	-	-	ENSMUST00000173019	0-205	-	1527.71	210.5773716	116.109	522.493	OK
CUFF.2175	-	-	CUFF.2175	-	-	ENSMUST00000030446	4-209	-	1527.71	210.5773716	116.109	522.493	OK
CUFF.410	-	-	CUFF.410	-	-	ENSMUST00000022704	2-792	-	1527.99	210.6159664	1009.34	1466.31	OK
CUFF.802	-	-	CUFF.802	-	-	ENSMUST00000109333	3-309	-	1534.52	211.5160523	401.893	868.608	OK
CUFF.770	-	-	CUFF.770	-	-	ENSMUST00000042235	0-1389	-	1538.98	212.1308123	1213.83	1536.56	OK
CUFF.2724	-	-	CUFF.2724	-	-	ENSMUST00000027286	7-221	-	1541.08	212.4202733	148.302	537.594	OK
CUFF.102	-	-	CUFF.102	-	-	ENSMUST00000117757	54-1080	-	1542.94	212.6766531	1125.16	1457.69	OK
CUFF.1715	-	-	CUFF.1715	-	-	ENSMUST00000000175	1-479	-	1544.91	212.9481951	755.238	1195.1	OK
CUFF.2478	-	-	CUFF.2478	-	-	ENSMUST00000022595	0-402	-	1556.32	214.5209332	631.574	1134.86	OK
CUFF.1795	-	-	CUFF.1795	-	-	ENSMUST00000032485	3-387	-	1556.65	214.56642	599.193	1115.74	OK
CUFF.627	-	-	CUFF.627	-	-	ENSMUST00000118558	1-231	-	1562.23	215.3355592	189.73	603.685	OK
CUFF.380	-	-	CUFF.380	-	-	ENSMUST00000106602	17-210	-	1568.07	216.1405365	102.774	493.315	OK
CUFF.288	-	-	CUFF.288	-	-	ENSMUST00000002473	28-226	-	1578.1	217.5230574	120.214	460.822	OK
CUFF.2768	-	-	CUFF.2768	-	-	ENSMUST00000130436	327-525	-	1578.1	217.5230574	120.214	460.822	OK
CUFF.1021	-	-	CUFF.1021	-	-	ENSMUST00000151137	2-700	-	1579.59	217.7284369	988.927	1443.61	OK
CUFF.68	-	-	CUFF.68	-	-	ENSMUST00000147097	0-471	-	1585.3	218.5154952	766.462	1212.86	OK
CUFF.1308	-	-	CUFF.1308	-	-	ENSMUST00000059980	0-279	-	1589.79	219.1343904	341.254	782.04	OK
CUFF.186	-	-	CUFF.186	-	-	ENSMUST00000055242	1737-1984	-	1592.17	219.4624462	240.915	674.563	OK
CUFF.127	-	-	CUFF.127	-	-	ENSMUST00000029877	1-1008	-	1594.22	219.7450153	1158.21	1500.95	OK
CUFF.1522	-	-	CUFF.1522	-	-	ENSMUST00000032060	9-201	-	1596.8	220.1006388	103.309	495.884	OK
CUFF.1069	-	-	CUFF.1069	-	-	ENSMUST00000105367	14-507	-	1601.85	220.7967236	804.68	1223.11	OK
CUFF.1137	-	-	CUFF.1137	-	-	ENSMUST00000019506	0-284	-	1603.74	221.0572385	349.214	796.208	OK
CUFF.870	-	-	CUFF.870	-	-	ENSMUST00000130559	26-250	-	1608.19	221.6706202	194.812	602.145	OK
CUFF.2225	-	-	CUFF.2225	-	-	ENSMUST00000111336	0-510	-	1616.53	222.8201939	832.308	1299.02	OK
CUFF.2684	-	-	CUFF.2684	-	-	ENSMUST00000084434	5-336	-	1626.44	224.1861742	491.39	970.794	OK
CUFF.2089	-	-	CUFF.2089	-	-	ENSMUST00000102483	2-456	-	1629.49	224.6065819	760.21	1267.02	OK
CUFF.460	-	-	CUFF.460	-	-	ENSMUST00000039199	154-377	-	1632	224.9525567	195.685	604.845	OK
CUFF.1025	-	-	CUFF.1025	-	-	ENSMUST00000087566	26-1257	-	1632.75	225.0559356	1256.83	1598.43	OK
CUFF.558	-	-	CUFF.558	-	-	ENSMUST00000149324	4-286	-	1635.89	225.4887488	351.691	801.855	OK
CUFF.2668	-	-	CUFF.2668	-	-	ENSMUST00000054173	0-804	-	1637.66	225.7327231	1100.32	1514.79	OK
CUFF.107	-	-	CUFF.107	-	-	ENSMUST00000073605	2-1002	-	1643.08	226.4798081	1190.12	1547.16	OK
CUFF.4	-	-	CUFF.4	-	-	ENSMUST00000082411	15-329	-	1645.28	226.783053	454.824	1023.35	OK
CUFF.868	-	-	CUFF.868	-	-	ENSMUST00000155364	5-329	-	1649.54	227.3702453	489.762	955.036	OK
CUFF.572	-	-	CUFF.572	-	-	ENSMUST00000025408	3-203	-	1662.82	229.2007416	119.012	535.555	OK
CUFF.2369	-	-	CUFF.2369	-	-	ENSMUST00000029128	9-361	-	1671.89	230.4509375	563.505	1059.39	OK
CUFF.2359	-	-	CUFF.2359	-	-	ENSMUST00000118209	0-771	-	1676.94	231.1470223	1106.25	1605.35	OK
CUFF.291	-	-	CUFF.291	-	-	ENSMUST00000005826	1-1395	-	1692.43	233.2821419	1340.38	1707.49	OK
CUFF.2151	-	-	CUFF.2151	-	-	ENSMUST00000066264	0-984	-	1697.07	233.9217129	1225.6	1592.47	OK
CUFF.1929	-	-	CUFF.1929	-	-	ENSMUST00000114859	20-218	-	1721.57	237.298758	120.214	540.965	OK
CUFF.1022	-	-	CUFF.1022	-	-	ENSMUST00000106348	0-1095	-	1726.06	237.9176532	1289.75	1633.93	OK
CUFF.1844	-	-	CUFF.1844	-	-	ENSMUST00000070112	1-519	-	1726.69	238.0044915	903.696	1355.54	OK
CUFF.1070	-	-	CUFF.1070	-	-	ENSMUST00000003156	1-507	-	1729.61	238.4069802	893.768	1426.89	OK
CUFF.855	-	-	CUFF.855	-	-	ENSMUST00000026220	511-726	-	1733.94	239.0038212	184.515	571.997	OK
CUFF.2368	-	-	CUFF.2368	-	-	ENSMUST00000027193	14-306	-	1739.64	239.7895011	421.162	910.253	OK
CUFF.1020	-	-	CUFF.1020	-	-	ENSMUST00000032934	2-1095	-	1743.31	240.2953687	1303	1651.43	OK
CUFF.1180	-	-	CUFF.1180	-	-	ENSMUST00000096253	3-270	-	1750.57	241.2960767	341.733	802.329	OK
CUFF.1867	-	-	CUFF.1867	-	-	ENSMUST00000150175	2-354	-	1751.51	241.425645	597.315	1093.2	OK
CUFF.2780	-	-	CUFF.2780	-	-	ENSMUST00000163083	91-313	-	1753.76	241.7357818	196.567	625.439	OK
CUFF.559	-	-	CUFF.559	-	-	ENSMUST00000149324	339-637	-	1766.79	243.5318184	439.307	931.863	OK
CUFF.1506	-	-	CUFF.1506	-	-	ENSMUST00000070642	2-891	-	1770.19	244.0004696	1236.08	1655.55	OK
CUFF.2829	-	-	CUFF.2829	-	-	ENSMUST00000040914	0-629	-	1770.36	244.0239021	1053.26	1532.59	OK
CUFF.1084	-	-	CUFF.1084	-	-	ENSMUST00000032264	1-342	-	1771.52	244.1837949	570.049	1093.56	OK
CUFF.248	-	-	CUFF.248	-	-	ENSMUST00000033001	0-1165	-	1773.67	244.4801478	1348.46	1719.63	OK
CUFF.1035	-	-	CUFF.1035	-	-	ENSMUST00000110167	0-435	-	1780.2	245.3802337	802.534	1304.12	OK
CUFF.1449	-	-	CUFF.1449	-	-	ENSMUST00000128787	69-255	-	1785.44	246.1025079	106.642	511.88	OK
CUFF.736	-	-	CUFF.736	-	-	ENSMUST00000033176	1-1361	-	1786.76	246.2844548	1411.81	1750.18	OK
CUFF.2683	-	-	CUFF.2683	-	-	ENSMUST00000032882	1-354	-	1792.91	247.132162	618.099	1101.34	OK
CUFF.2088	-	-	CUFF.2088	-	-	ENSMUST00000099423	3-203	-	1801.39	248.3010332	158.683	575.226	OK
CUFF.628	-	-	CUFF.628	-	-	ENSMUST00000023851	0-350	-	1801.47	248.3120603	612.063	1133.45	OK
CUFF.413	-	-	CUFF.413	-	-	ENSMUST00000048914	2-277	-	1807.39	249.1280646	375.069	851.118	OK
CUFF.1584	-	-	CUFF.1584	-	-	ENSMUST00000020576	19-223	-	1812.38	249.8158791	155.572	563.947	OK
CUFF.890	-	-	CUFF.890	-	-	ENSMUST00000089534	350-590	-	1817.9	250.5767481	264.472	776.885	OK
CUFF.93	-	-	CUFF.93	-	-	ENSMUST00000125587	6-191	-	1819.82	250.8413981	107.218	514.647	OK
CUFF.866	-	-	CUFF.866	-	-	ENSMUST00000145402	4-234	-	1822.61	251.2259678	241.474	655.43	OK
CUFF.974	-	-	CUFF.974	-	-	ENSMUST00000001716	0-357	-	1824.71	251.5154288	644.511	1200.12	OK
CUFF.1747	-	-	CUFF.1747	-	-	ENSMUST00000022529	0-1869	-	1838.55	253.4231147	1543.1	1878.47	OK
CUFF.2211	-	-	CUFF.2211	-	-	ENSMUST00000138260	294-536	-	1844.77	254.2804706	278.679	754.072	OK
CUFF.139	-	-	CUFF.139	-	-	ENSMUST00000085720	131-315	-	1855.11	255.7057215	107.801	517.444	OK
CUFF.1581	-	-	CUFF.1581	-	-	ENSMUST00000036493	1079-1268	-	1856.25	255.8628575	125.939	482.766	OK
CUFF.2195	-	-	CUFF.2195	-	-	ENSMUST00000109598	1-219	-	1862.57	256.7339973	200.173	636.915	OK
CUFF.2196	-	-	CUFF.2196	-	-	ENSMUST00000119950	0-218	-	1862.57	256.7339973	200.173	636.915	OK
CUFF.829	-	-	CUFF.829	-	-	ENSMUST00000166693	2-204	-	1874.65	258.3990873	157.112	569.53	OK
CUFF.2314	-	-	CUFF.2314	-	-	ENSMUST00000028892	0-1149	-	1874.98	258.444574	1422.48	1798.82	OK
CUFF.776	-	-	CUFF.776	-	-	ENSMUST00000097227	264-761	-	1877.14	258.7423053	957.845	1444.75	OK
CUFF.1178	-	-	CUFF.1178	-	-	ENSMUST00000126794	55-248	-	1881.68	259.3680925	123.329	554.979	OK
CUFF.1193	-	-	CUFF.1193	-	-	ENSMUST00000045897	140-333	-	1881.68	259.3680925	123.329	554.979	OK
CUFF.1968	-	-	CUFF.1968	-	-	ENSMUST00000019721	1-1238	-	1888.06	260.2475026	1459.19	1856.86	OK
CUFF.1024	-	-	CUFF.1024	-	-	ENSMUST00000133514	41-574	-	1888.75	260.3426112	1019.68	1473.7	OK
