tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	length2	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.2632	-	-	CUFF.2632	-	-	ENSMUST00000070112	0-519	ENSMUST00000070112:0-519	-	1301.09	689.439	1006.07	OK	174.2008868
CUFF.1029	-	-	CUFF.1029	-	-	ENSMUST00000044355	23-248	ENSMUST00000044355:23-248	-	1308.05	164.921	447.642	OK	175.1327502
CUFF.931	-	-	CUFF.931	-	-	ENSMUST00000066070	22-233	ENSMUST00000066070:22-233	-	1311.09	138.178	427.096	OK	175.539771
CUFF.152	-	-	CUFF.152	-	-	ENSMUST00000043378	1-208	ENSMUST00000043378:1-208	-	1316.64	128.044	396.936	OK	176.2828517
CUFF.3358	-	-	CUFF.3358	-	-	ENSMUST00000118209	5-761	ENSMUST00000118209:5-761	-	1318.64	869.479	1220.08	OK	176.5506286
CUFF.1062	-	-	CUFF.1062	-	-	ENSMUST00000183037	8-474	ENSMUST00000183037:8-474	-	1321.43	642.72	1023.8	OK	176.9241773
CUFF.2733	-	-	CUFF.2733	-	-	ENSMUST00000028619	0-938	ENSMUST00000028619:0-938	-	1323.89	949.436	1240.48	OK	177.2535428
CUFF.1668	-	-	CUFF.1668	-	-	ENSMUST00000096253	12-265	ENSMUST00000096253:12-265	-	1331.63	230.479	576.198	OK	178.2898392
CUFF.2866	-	-	CUFF.2866	-	-	ENSMUST00000033930	499-684	ENSMUST00000033930:499-684	-	1337.46	85.9625	329.523	OK	179.0704087
CUFF.1044	-	-	CUFF.1044	-	-	ENSMUST00000156988	8-558	ENSMUST00000156988:8-558	-	1337.65	737.323	1103.58	OK	179.0958475
CUFF.2882	-	-	CUFF.2882	-	-	ENSMUST00000110031	8-188	ENSMUST00000110031:8-188	-	1340.28	73.6253	353.401	OK	179.447974
CUFF.189	-	-	CUFF.189	-	-	ENSMUST00000151120	2-1233	ENSMUST00000151120:2-1233	-	1343.62	1042.12	1291.88	OK	179.8951614
CUFF.3197	-	-	CUFF.3197	-	-	ENSMUST00000102874	2-1005	ENSMUST00000102874:2-1005	-	1345.54	985.683	1252.58	OK	180.1522271
CUFF.2062	-	-	CUFF.2062	-	-	ENSMUST00000071402	0-800	ENSMUST00000071402:0-800	-	1350.22	914.426	1219.23	OK	180.778825
CUFF.3300	-	-	CUFF.3300	-	-	ENSMUST00000111973	419-628	ENSMUST00000111973:419-628	-	1354	139.5	431.183	OK	181.2849232
CUFF.1218	-	-	CUFF.1218	-	-	ENSMUST00000015157	126-305	ENSMUST00000015157:126-305	-	1367.22	74.0366	355.376	OK	183.0549281
CUFF.3869	-	-	CUFF.3869	-	-	ENSMUST00000028938	0-422	ENSMUST00000028938:0-422	-	1369.06	602.959	954.686	OK	183.3012828
CUFF.523	-	-	CUFF.523	-	-	ENSMUST00000082429	2-600	ENSMUST00000082429:2-600	-	1369.71	802.244	1183.42	OK	183.3883103
CUFF.1294	-	-	CUFF.1294	-	-	ENSMUST00000167352	11-245	ENSMUST00000167352:11-245	-	1371.36	192.558	521.04	OK	183.6092262
CUFF.1255	-	-	CUFF.1255	-	-	ENSMUST00000173512	528-756	ENSMUST00000173512:528-756	-	1372.03	174.376	488.252	OK	183.6989314
CUFF.184	-	-	CUFF.184	-	-	ENSMUST00000133843	16-672	ENSMUST00000133843:16-672	-	1375.72	848.486	1220.2	OK	184.1929797
CUFF.1831	-	-	CUFF.1831	-	-	ENSMUST00000170464	41-229	ENSMUST00000170464:41-229	-	1378.46	84.5907	380.658	OK	184.559834
CUFF.1060	-	-	CUFF.1060	-	-	ENSMUST00000105372	37-594	ENSMUST00000105372:37-594	-	1378.61	770.884	1142.05	OK	184.5799172
CUFF.3324	-	-	CUFF.3324	-	-	ENSMUST00000102574	0-1970	ENSMUST00000102574:0-1970	-	1381.69	1173.22	1442.31	OK	184.9922936
CUFF.78	-	-	CUFF.78	-	-	ENSMUST00000147097	0-469	ENSMUST00000147097:0-469	-	1386.3	678.169	1022.9	OK	185.6095192
CUFF.2255	-	-	CUFF.2255	-	-	ENSMUST00000189503	0-192	ENSMUST00000189503:0-192	-	1386.93	110.438	400.337	OK	185.6938689
CUFF.3498	-	-	CUFF.3498	-	-	ENSMUST00000129024	194-386	ENSMUST00000129024:194-386	-	1386.93	110.438	400.337	OK	185.6938689
CUFF.3252	-	-	CUFF.3252	-	-	ENSMUST00000103146	0-421	ENSMUST00000103146:0-421	-	1387.51	610.687	969.545	OK	185.7715242
CUFF.1061	-	-	CUFF.1061	-	-	ENSMUST00000097227	267-761	ENSMUST00000097227:267-761	-	1394.73	713.599	1089.18	OK	186.7381986
CUFF.1243	-	-	CUFF.1243	-	-	ENSMUST00000165665	3435-3613	ENSMUST00000165665:3435-3613	-	1394.91	74.4525	357.372	OK	186.7622985
CUFF.155	-	-	CUFF.155	-	-	ENSMUST00000023085	3-389	ENSMUST00000023085:3-389	-	1405.5	563.062	920.125	OK	188.1801769
CUFF.449	-	-	CUFF.449	-	-	ENSMUST00000026576	0-1014	ENSMUST00000026576:0-1014	-	1409.01	1037.72	1322.64	OK	188.6501253
CUFF.3834	-	-	CUFF.3834	-	-	ENSMUST00000084434	8-329	ENSMUST00000084434:8-329	-	1437.64	429.366	776.162	OK	192.4833508
CUFF.3651	-	-	CUFF.3651	-	-	ENSMUST00000030051	2-315	ENSMUST00000030051:2-315	-	1438.41	414.936	829.872	OK	192.5864449
CUFF.1124	-	-	CUFF.1124	-	-	ENSMUST00000052867	21-202	ENSMUST00000052867:21-202	-	1445.46	87.8622	336.805	OK	193.5303583
CUFF.1337	-	-	CUFF.1337	-	-	ENSMUST00000008036	0-326	ENSMUST00000008036:0-326	-	1447.23	447.172	796.779	OK	193.7673408
CUFF.91	-	-	CUFF.91	-	-	ENSMUST00000064798	1-311	ENSMUST00000064798:1-311	-	1450.42	410.401	795.153	OK	194.1944448
CUFF.3177	-	-	CUFF.3177	-	-	ENSMUST00000159216	11-238	ENSMUST00000159216:11-238	-	1452.32	186.82	548.784	OK	194.4488328
CUFF.2177	-	-	CUFF.2177	-	-	ENSMUST00000133348	2-240	ENSMUST00000133348:2-240	-	1455.08	222.732	590.239	OK	194.8183649
CUFF.500	-	-	CUFF.500	-	-	ENSMUST00000077915	16-201	ENSMUST00000077915:16-201	-	1459.05	85.9625	386.831	OK	195.3499019
CUFF.1957	-	-	CUFF.1957	-	-	ENSMUST00000049385	6-342	ENSMUST00000049385:6-342	-	1463.25	473.305	828.284	OK	195.9122333
CUFF.502	-	-	CUFF.502	-	-	ENSMUST00000082092	19-212	ENSMUST00000082092:19-212	-	1466.74	109.866	398.263	OK	196.3795039
CUFF.3052	-	-	CUFF.3052	-	-	ENSMUST00000066264	1-982	ENSMUST00000066264:1-982	-	1468.8	1072.63	1367.13	OK	196.655314
CUFF.3688	-	-	CUFF.3688	-	-	ENSMUST00000048249	2-341	ENSMUST00000048249:2-341	-	1471.24	484.754	852.229	OK	196.9820018
CUFF.2345	-	-	CUFF.2345	-	-	ENSMUST00000041466	49-446	ENSMUST00000041466:49-446	-	1476.7	607.547	974.746	OK	197.7130325
CUFF.80	-	-	CUFF.80	-	-	ENSMUST00000149700	0-586	ENSMUST00000149700:0-586	-	1481.9	859.38	1225.75	OK	198.4092523
CUFF.1882	-	-	CUFF.1882	-	-	ENSMUST00000102598	1085-1260	ENSMUST00000102598:1085-1260	-	1482.67	75.7288	363.498	OK	198.5123464
CUFF.1761	-	-	CUFF.1761	-	-	ENSMUST00000022062	Feb-94	ENSMUST00000022062:2-1994	-	1484.72	1265.38	1496.9	OK	198.7868177
CUFF.1928	-	-	CUFF.1928	-	-	ENSMUST00000156380	0-216	ENSMUST00000156380:0-216	-	1497.12	171.792	466.293	OK	200.4470341
CUFF.2291	-	-	CUFF.2291	-	-	ENSMUST00000142061	2-417	ENSMUST00000142061:2-417	-	1501.84	657.837	1009.11	OK	201.0789875
CUFF.1662	-	-	CUFF.1662	-	-	ENSMUST00000033012	2643-2822	ENSMUST00000033012:2643-2822	-	1503.95	88.8439	340.568	OK	201.361492
CUFF.1738	-	-	CUFF.1738	-	-	ENSMUST00000057465	0-179	ENSMUST00000057465:0-179	-	1503.95	88.8439	340.568	OK	201.361492
CUFF.149	-	-	CUFF.149	-	-	ENSMUST00000034300	4-231	ENSMUST00000034300:4-231	-	1512.83	198.496	537.108	OK	202.5504212
CUFF.2762	-	-	CUFF.2762	-	-	ENSMUST00000071745	28-202	ENSMUST00000071745:28-202	-	1513.58	76.1641	365.587	OK	202.6508375
CUFF.3431	-	-	CUFF.3431	-	-	ENSMUST00000097536	29-207	ENSMUST00000097536:29-207	-	1534.4	89.343	342.482	OK	205.4383945
CUFF.1772	-	-	CUFF.1772	-	-	ENSMUST00000000287	12-185	ENSMUST00000000287:12-185	-	1545.37	76.6043	367.701	OK	206.9071505
CUFF.3287	-	-	CUFF.3287	-	-	ENSMUST00000028892	2-1144	ENSMUST00000028892:2-1144	-	1547.23	1183.68	1471.47	OK	207.1561829
CUFF.1442	-	-	CUFF.1442	-	-	ENSMUST00000110167	10-435	ENSMUST00000110167:10-435	-	1553.75	698.487	1103.86	OK	208.0291355
CUFF.52	-	-	CUFF.52	-	-	ENSMUST00000135708	194-448	ENSMUST00000135708:194-448	-	1570.35	281.747	646.975	OK	210.2516833
CUFF.3023	-	-	CUFF.3023	-	-	ENSMUST00000033665	3738-3985	ENSMUST00000033665:3738-3985	-	1572.53	268.27	622.387	OK	210.54356
CUFF.2951	-	-	CUFF.2951	-	-	ENSMUST00000108108	3-294	ENSMUST00000108108:3-294	-	1573.9	391.656	737.771	OK	210.7269872
CUFF.3290	-	-	CUFF.3290	-	-	ENSMUST00000098047	76-248	ENSMUST00000098047:76-248	-	1578.06	77.0497	369.838	OK	211.283963
CUFF.3402	-	-	CUFF.3402	-	-	ENSMUST00000118280	2-198	ENSMUST00000118280:2-198	-	1588.59	135.23	419.213	OK	212.6938081
CUFF.833	-	-	CUFF.833	-	-	ENSMUST00000169678	101-277	ENSMUST00000169678:101-277	-	1597.86	90.3583	346.373	OK	213.9349537
CUFF.4011	-	-	CUFF.4011	-	-	ENSMUST00000036111	315-491	ENSMUST00000036111:315-491	-	1597.86	90.3583	346.373	OK	213.9349537
CUFF.2166	-	-	CUFF.2166	-	-	ENSMUST00000061653	0-780	ENSMUST00000061653:0-780	-	1599.25	1080.59	1403.41	OK	214.1210586
CUFF.1211	-	-	CUFF.1211	-	-	ENSMUST00000089534	348-593	ENSMUST00000089534:348-593	-	1612.82	270.46	627.467	OK	215.9379245
CUFF.2442	-	-	CUFF.2442	-	-	ENSMUST00000000175	1-480	ENSMUST00000000175:1-480	-	1614.77	813.413	1200.75	OK	216.199007
CUFF.4041	-	-	CUFF.4041	-	-	ENSMUST00000034172	1-1697	ENSMUST00000034172:1-1697	-	1622.88	1351.82	1661.26	OK	217.2848421
CUFF.2293	-	-	CUFF.2293	-	-	ENSMUST00000110894	0-519	ENSMUST00000110894:0-519	-	1628.46	873.289	1271.63	OK	218.0319394
CUFF.2667	-	-	CUFF.2667	-	-	ENSMUST00000080926	4-1305	ENSMUST00000080926:4-1305	-	1634.6	1293.68	1589.08	OK	218.8540144
CUFF.2618	-	-	CUFF.2618	-	-	ENSMUST00000032373	2-1005	ENSMUST00000032373:2-1005	-	1637.18	1207.66	1537.98	OK	219.1994465
CUFF.1342	-	-	CUFF.1342	-	-	ENSMUST00000172820	8-221	ENSMUST00000172820:8-221	-	1643.65	186.656	497.748	OK	220.0657046
CUFF.1658	-	-	CUFF.1658	-	-	ENSMUST00000126794	75-245	ENSMUST00000126794:75-245	-	1646.31	77.9562	374.19	OK	220.4218478
CUFF.1714	-	-	CUFF.1714	-	-	ENSMUST00000023761	0-170	ENSMUST00000023761:0-170	-	1646.31	77.9562	374.19	OK	220.4218478
CUFF.2493	-	-	CUFF.2493	-	-	ENSMUST00000023677	0-633	ENSMUST00000023677:0-633	-	1646.71	1009.12	1398.53	OK	220.4754031
CUFF.2932	-	-	CUFF.2932	-	-	ENSMUST00000130563	0-256	ENSMUST00000130563:0-256	-	1657.69	310.607	672.981	OK	221.945498
CUFF.2347	-	-	CUFF.2347	-	-	ENSMUST00000077320	4-389	ENSMUST00000077320:4-389	-	1660.83	667.791	1060.2	OK	222.3659077
CUFF.2256	-	-	CUFF.2256	-	-	ENSMUST00000185251	1-234	ENSMUST00000185251:1-234	-	1668.41	238.887	568.779	OK	223.3807819
CUFF.3215	-	-	CUFF.3215	-	-	ENSMUST00000055071	49-231	ENSMUST00000055071:49-231	-	1675.08	116.506	422.334	OK	224.2738177
CUFF.3190	-	-	CUFF.3190	-	-	ENSMUST00000130158	176-345	ENSMUST00000130158:176-345	-	1681.93	78.4174	376.404	OK	225.1909534
CUFF.987	-	-	CUFF.987	-	-	ENSMUST00000033176	0-1361	ENSMUST00000033176:0-1361	-	1687.25	1349.6	1639.77	OK	225.9032398
CUFF.1956	-	-	CUFF.1956	-	-	ENSMUST00000151513	124-323	ENSMUST00000151513:124-323	-	1695.54	146.511	466.17	OK	227.0131748
CUFF.856	-	-	CUFF.856	-	-	ENSMUST00000139476	7-596	ENSMUST00000139476:7-596	-	1703.99	1003.5	1381.5	OK	228.144532
CUFF.3560	-	-	CUFF.3560	-	-	ENSMUST00000113301	0-224	ENSMUST00000113301:0-224	-	1706.51	224.82	556.134	OK	228.4819308
CUFF.3841	-	-	CUFF.3841	-	-	ENSMUST00000156816	23-215	ENSMUST00000156816:23-215	-	1706.99	138.047	427.947	OK	228.5461972
CUFF.701	-	-	CUFF.701	-	-	ENSMUST00000171309	50-486	ENSMUST00000171309:50-486	-	1708.11	790.289	1197.59	OK	228.6961522
CUFF.1593	-	-	CUFF.1593	-	-	ENSMUST00000180464	78-259	ENSMUST00000180464:78-259	-	1708.27	117.15	424.667	OK	228.7175744
CUFF.702	-	-	CUFF.702	-	-	ENSMUST00000023593	0-744	ENSMUST00000023593:0-744	-	1710.61	1136.44	1478.44	OK	229.0308733
CUFF.2668	-	-	CUFF.2668	-	-	ENSMUST00000080149	34-1101	ENSMUST00000080149:34-1101	-	1712.27	1289.24	1604.71	OK	229.2531281
CUFF.415	-	-	CUFF.415	-	-	ENSMUST00000064151	1-1293	ENSMUST00000064151:1-1293	-	1716.28	1358.08	1671.95	OK	229.7900207
CUFF.929	-	-	CUFF.929	-	-	ENSMUST00000089430	31-199	ENSMUST00000089430:31-199	-	1718.59	78.8842	378.644	OK	230.0993029
CUFF.295	-	-	CUFF.295	-	-	ENSMUST00000070481	682-854	ENSMUST00000070481:682-854	-	1735.87	92.4596	354.429	OK	232.4128948
CUFF.2031	-	-	CUFF.2031	-	-	ENSMUST00000052761	1-1180	ENSMUST00000052761:1-1180	-	1749.34	1355.6	1661.35	OK	234.2163719
CUFF.1050	-	-	CUFF.1050	-	-	ENSMUST00000042235	6-1389	ENSMUST00000042235:6-1389	-	1752.39	1408.62	1715.26	OK	234.6247316
CUFF.1285	-	-	CUFF.1285	-	-	ENSMUST00000074694	8-205	ENSMUST00000074694:8-205	-	1755.87	147.998	470.903	OK	235.0906633
CUFF.537	-	-	CUFF.537	-	-	ENSMUST00000022704	0-785	ENSMUST00000022704:0-785	-	1758.63	1195.26	1516.02	OK	235.4601953
CUFF.2470	-	-	CUFF.2470	-	-	ENSMUST00000033662	4-1173	ENSMUST00000033662:4-1173	-	1759.22	1360.4	1668.76	OK	235.5391895
CUFF.516	-	-	CUFF.516	-	-	ENSMUST00000162194	0-981	ENSMUST00000162194:0-981	-	1761.88	1296.89	1607.6	OK	235.8953327
CUFF.1958	-	-	CUFF.1958	-	-	ENSMUST00000152521	1-225	ENSMUST00000152521:1-225	-	1769.72	236.653	627.129	OK	236.9450179
CUFF.2377	-	-	CUFF.2377	-	-	ENSMUST00000036380	17-248	ENSMUST00000036380:17-248	-	1772.57	252.429	631.074	OK	237.3265999
CUFF.3367	-	-	CUFF.3367	-	-	ENSMUST00000027193	20-311	ENSMUST00000027193:20-311	-	1774.22	446.306	856.178	OK	237.5475158
CUFF.413	-	-	CUFF.413	-	-	ENSMUST00000165487	33-473	ENSMUST00000165487:33-473	-	1780.01	837.32	1210.8	OK	238.3227298
CUFF.3495	-	-	CUFF.3495	-	-	ENSMUST00000057500	99-307	ENSMUST00000057500:99-307	-	1780.97	191.142	509.713	OK	238.4512627
CUFF.2959	-	-	CUFF.2959	-	-	ENSMUST00000099423	1-194	ENSMUST00000099423:1-194	-	1781.04	151.065	466.929	OK	238.4606349
CUFF.414	-	-	CUFF.414	-	-	ENSMUST00000169665	1-915	ENSMUST00000169665:1-915	-	1782.52	1281.76	1626.84	OK	238.6587897
CUFF.899	-	-	CUFF.899	-	-	ENSMUST00000152762	4-203	ENSMUST00000152762:4-203	-	1789.74	159.83	492.808	OK	239.6254641
CUFF.2402	-	-	CUFF.2402	-	-	ENSMUST00000010007	4-849	ENSMUST00000010007:4-849	-	1792.45	1254.68	1599.72	OK	239.9883017
CUFF.377	-	-	CUFF.377	-	-	ENSMUST00000005826	0-1394	ENSMUST00000005826:0-1394	-	1794.08	1445.04	1762.57	OK	240.2065399
CUFF.83	-	-	CUFF.83	-	-	ENSMUST00000000466	0-1278	ENSMUST00000000466:0-1278	-	1797.82	1422.73	1752.49	OK	240.7072826
CUFF.290	-	-	CUFF.290	-	-	ENSMUST00000007012	0-669	ENSMUST00000007012:0-669	-	1815.35	1148.95	1489.67	OK	243.0543466
CUFF.1189	-	-	CUFF.1189	-	-	ENSMUST00000094280	1-462	ENSMUST00000094280:1-462	-	1850.93	908.417	1339.63	OK	247.8180967
CUFF.1288	-	-	CUFF.1288	-	-	ENSMUST00000052832	0-360	ENSMUST00000052832:0-360	-	1853.58	684.715	1097.02	OK	248.172901
CUFF.1416	-	-	CUFF.1416	-	-	ENSMUST00000133514	4-579	ENSMUST00000133514:4-579	-	1853.71	1078.64	1488.89	OK	248.1903065
CUFF.1447	-	-	CUFF.1447	-	-	ENSMUST00000146867	42-215	ENSMUST00000146867:42-215	-	1854.44	91.9252	413.663	OK	248.288045
CUFF.147	-	-	CUFF.147	-	-	ENSMUST00000171641	69-253	ENSMUST00000171641:69-253	-	1859.18	129.644	432.148	OK	248.9226761
CUFF.119	-	-	CUFF.119	-	-	ENSMUST00000073605	2-1002	ENSMUST00000073605:2-1002	-	1859.58	1378.26	1714.88	OK	248.9762315
CUFF.3884	-	-	CUFF.3884	-	-	ENSMUST00000027286	13-221	ENSMUST00000027286:13-221	-	1861.92	191.142	535.199	OK	249.2895304
CUFF.3471	-	-	CUFF.3471	-	-	ENSMUST00000051687	447-683	ENSMUST00000051687:447-683	-	1868.36	280.774	640.165	OK	250.1517719
CUFF.115	-	-	CUFF.115	-	-	ENSMUST00000118875	1-1000	ENSMUST00000118875:1-1000	-	1868.58	1384.95	1724.56	OK	250.1812273
CUFF.116	-	-	CUFF.116	-	-	ENSMUST00000183272	8-841	ENSMUST00000183272:8-841	-	1889.74	1317.3	1667.31	OK	253.0143063
CUFF.2871	-	-	CUFF.2871	-	-	ENSMUST00000137723	76-248	ENSMUST00000137723:76-248	-	1893.68	92.4596	416.068	OK	253.5418267
CUFF.4062	-	-	CUFF.4062	-	-	ENSMUST00000041901	4-564	ENSMUST00000041901:4-564	-	1894.51	1083.87	1500.38	OK	253.6529541
CUFF.1418	-	-	CUFF.1418	-	-	ENSMUST00000151137	0-704	ENSMUST00000151137:0-704	-	1894.89	1231.13	1607.62	OK	253.7038317
CUFF.2664	-	-	CUFF.2664	-	-	ENSMUST00000133839	244-661	ENSMUST00000133839:244-661	-	1896.97	845.366	1290.3	OK	253.9823196
CUFF.3318	-	-	CUFF.3318	-	-	ENSMUST00000022268	0-1079	ENSMUST00000022268:0-1079	-	1903.69	1444.39	1771.1	OK	254.8820498
CUFF.2312	-	-	CUFF.2312	-	-	ENSMUST00000021668	2-450	ENSMUST00000021668:2-450	-	1905.92	911.113	1360.75	OK	255.180621
CUFF.114	-	-	CUFF.114	-	-	ENSMUST00000117757	54-1080	ENSMUST00000117757:54-1080	-	1907.12	1426	1759.26	OK	255.3412871
CUFF.2784	-	-	CUFF.2784	-	-	ENSMUST00000036996	0-411	ENSMUST00000036996:0-411	-	1913.35	838.361	1270.44	OK	256.175412
CUFF.1607	-	-	CUFF.1607	-	-	ENSMUST00000018246	200-363	ENSMUST00000018246:200-363	-	1918.92	81.304	390.259	OK	256.9211705
CUFF.1708	-	-	CUFF.1708	-	-	ENSMUST00000023210	0-978	ENSMUST00000023210:0-978	-	1922.65	1417.4	1764.3	OK	257.4205743
CUFF.3735	-	-	CUFF.3735	-	-	ENSMUST00000075242	1-307	ENSMUST00000075242:1-307	-	1925.48	545.693	970.121	OK	257.7994785
CUFF.1584	-	-	CUFF.1584	-	-	ENSMUST00000021790	1-345	ENSMUST00000021790:1-345	-	1926.18	670.332	1117.22	OK	257.8932004
CUFF.417	-	-	CUFF.417	-	-	ENSMUST00000006027	0-570	ENSMUST00000006027:0-570	-	1929.57	1120.65	1553.11	OK	258.3470822
CUFF.515	-	-	CUFF.515	-	-	ENSMUST00000023760	1-1050	ENSMUST00000023760:1-1050	-	1933.61	1457.91	1783.85	OK	258.8879914
CUFF.532	-	-	CUFF.532	-	-	ENSMUST00000011896	0-765	ENSMUST00000011896:0-765	-	1948.63	1316.59	1673.46	OK	260.8989955
CUFF.1500	-	-	CUFF.1500	-	-	ENSMUST00000025563	5-549	ENSMUST00000025563:5-549	-	1952.35	1096.26	1515.27	OK	261.3970604
CUFF.3276	-	-	CUFF.3276	-	-	ENSMUST00000125810	83-261	ENSMUST00000125810:83-261	-	1952.87	119.124	431.825	OK	261.4666824
CUFF.781	-	-	CUFF.781	-	-	ENSMUST00000167504	4-195	ENSMUST00000167504:4-195	-	1955.8	152.647	485.695	OK	261.8589755
CUFF.1502	-	-	CUFF.1502	-	-	ENSMUST00000048792	2-252	ENSMUST00000048792:2-252	-	1960.49	349.867	742.143	OK	262.4869122
CUFF.3666	-	-	CUFF.3666	-	-	ENSMUST00000049357	714-876	ENSMUST00000049357:714-876	-	1962.7	81.8058	392.668	OK	262.7828056
CUFF.2730	-	-	CUFF.2730	-	-	ENSMUST00000029610	0-945	ENSMUST00000029610:0-945	-	1972.45	1438.85	1792.25	OK	264.0882177
CUFF.191	-	-	CUFF.191	-	-	ENSMUST00000114988	603-769	ENSMUST00000114988:603-769	-	1974.71	95.8015	367.239	OK	264.3908055
CUFF.2094	-	-	CUFF.2094	-	-	ENSMUST00000114748	1-1512	ENSMUST00000114748:1-1512	-	1986.22	1631.35	1927.8	OK	265.9318613
CUFF.416	-	-	CUFF.416	-	-	ENSMUST00000164016	6-1461	ENSMUST00000164016:6-1461	-	1988.27	1621.27	1938.24	OK	266.2063325
CUFF.3559	-	-	CUFF.3559	-	-	ENSMUST00000113302	0-225	ENSMUST00000113302:0-225	-	1993.22	270.941	636.122	OK	266.8690802
CUFF.572	-	-	CUFF.572	-	-	ENSMUST00000006235	0-1018	ENSMUST00000006235:0-1018	-	2003.92	1499.7	1835.57	OK	268.3016863
CUFF.2093	-	-	CUFF.2093	-	-	ENSMUST00000026495	0-1662	ENSMUST00000026495:0-1662	-	2018.65	1687.27	1977.52	OK	270.2738628
CUFF.671	-	-	CUFF.671	-	-	ENSMUST00000043870	1-204	ENSMUST00000043870:1-204	-	2023.1	195.85	548.381	OK	270.8696662
CUFF.1859	-	-	CUFF.1859	-	-	ENSMUST00000059980	3-279	ENSMUST00000059980:3-279	-	2024.95	470.561	941.123	OK	271.1173598
CUFF.885	-	-	CUFF.885	-	-	ENSMUST00000132846	3-494	ENSMUST00000132846:3-494	-	2026.4	1058.04	1516.89	OK	271.311498
CUFF.676	-	-	CUFF.676	-	-	ENSMUST00000044043	0-382	ENSMUST00000044043:0-382	-	2029.05	818.744	1228.12	OK	271.6663024
CUFF.2155	-	-	CUFF.2155	-	-	ENSMUST00000135869	0-250	ENSMUST00000135869:0-250	-	2049.6	371.071	795.153	OK	274.4177094
CUFF.3005	-	-	CUFF.3005	-	-	ENSMUST00000102972	1-226	ENSMUST00000102972:1-226	-	2055.51	282.721	647.902	OK	275.20899
CUFF.1275	-	-	CUFF.1275	-	-	ENSMUST00000148235	10-192	ENSMUST00000148235:10-192	-	2061.63	145.632	451.46	OK	276.0283871
CUFF.939	-	-	CUFF.939	-	-	ENSMUST00000164181	1-455	ENSMUST00000164181:1-455	-	2071.72	1010	1471.21	OK	277.3793213
CUFF.1421	-	-	CUFF.1421	-	-	ENSMUST00000087566	42-1257	ENSMUST00000087566:42-1257	-	2077.43	1631.75	1985.16	OK	278.1438242
CUFF.1969	-	-	CUFF.1969	-	-	ENSMUST00000167866	1-1101	ENSMUST00000167866:1-1101	-	2098.52	1607.17	1978.24	OK	280.967531
CUFF.2986	-	-	CUFF.2986	-	-	ENSMUST00000156859	0-2292	ENSMUST00000156859:0-2292	-	2098.83	1835.23	2079.24	OK	281.0090364
CUFF.1410	-	-	CUFF.1410	-	-	ENSMUST00000025270	300-459	ENSMUST00000025270:300-459	-	2102.29	83.3493	400.077	OK	281.4722904
CUFF.1343	-	-	CUFF.1343	-	-	ENSMUST00000001716	2-353	ENSMUST00000001716:2-353	-	2105.93	762.682	1162.9	OK	281.9596442
CUFF.154	-	-	CUFF.154	-	-	ENSMUST00000029877	0-1007	ENSMUST00000029877:0-1007	-	2107.2	1573.99	1929.32	OK	282.1296825
CUFF.4072	-	-	CUFF.4072	-	-	ENSMUST00000029385	22-196	ENSMUST00000029385:22-196	-	2119.01	121.862	441.752	OK	283.7109048
CUFF.2441	-	-	CUFF.2441	-	-	ENSMUST00000034866	0-1002	ENSMUST00000034866:0-1002	-	2120.39	1581.84	1938.95	OK	283.8956708
CUFF.3870	-	-	CUFF.3870	-	-	ENSMUST00000144845	11-297	ENSMUST00000144845:11-297	-	2131.45	537.516	1000.89	OK	285.3764768
CUFF.3167	-	-	CUFF.3167	-	-	ENSMUST00000064740	4-1041	ENSMUST00000064740:4-1041	-	2158.54	1628.13	1998.74	OK	289.0035141
CUFF.1415	-	-	CUFF.1415	-	-	ENSMUST00000032934	4-1095	ENSMUST00000032934:4-1095	-	2179.5	1669.02	2055.3	OK	291.8098154
CUFF.3513	-	-	CUFF.3513	-	-	ENSMUST00000061437	91-252	ENSMUST00000061437:91-252	-	2208.6	98.7767	378.644	OK	295.7059685
CUFF.970	-	-	CUFF.970	-	-	ENSMUST00000023707	0-465	ENSMUST00000023707:0-465	-	2217.55	1111.5	1590.31	OK	296.9042699
CUFF.314	-	-	CUFF.314	-	-	ENSMUST00000033001	0-1162	ENSMUST00000033001:0-1162	-	2219.91	1726.71	2105.35	OK	297.2202466
CUFF.2505	-	-	CUFF.2505	-	-	ENSMUST00000044051	0-247	ENSMUST00000044051:0-247	-	2220.04	397.04	751.156	OK	297.237652
CUFF.1419	-	-	CUFF.1419	-	-	ENSMUST00000106348	1-1095	ENSMUST00000106348:1-1095	-	2234.65	1712.9	2081.16	OK	299.1937619
CUFF.3299	-	-	CUFF.3299	-	-	ENSMUST00000060738	0-285	ENSMUST00000060738:0-285	-	2243.31	558.002	976.503	OK	300.3532356
CUFF.2627	-	-	CUFF.2627	-	-	ENSMUST00000185732	198-354	ENSMUST00000185732:198-354	-	2255.44	84.9522	407.771	OK	301.9773022
CUFF.3156	-	-	CUFF.3156	-	-	ENSMUST00000116234	389-545	ENSMUST00000116234:389-545	-	2255.44	84.9522	407.771	OK	301.9773022
CUFF.3418	-	-	CUFF.3418	-	-	ENSMUST00000043598	721-892	ENSMUST00000043598:721-892	-	2256.38	124	449.502	OK	302.1031573
