tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.629	-	-	CUFF.629	-	-	ENSMUST00000003386	1-607	-	428.801	202.25	505.624	OK	79.43741824
CUFF.1389	-	-	CUFF.1389	-	-	ENSMUST00000020637	1362-1760	-	428.891	125.979	419.929	OK	79.45409117
CUFF.283	-	-	CUFF.283	-	-	ENSMUST00000034267	10-1872	-	429.898	329.117	517.612	OK	79.64064269
CUFF.876	-	-	CUFF.876	-	-	ENSMUST00000029405	595-953	-	430.372	93.3697	420.164	OK	79.72845344
CUFF.1613	-	-	CUFF.1613	-	-	ENSMUST00000179869	10-1533	-	430.57	314.584	519.429	OK	79.76513388
CUFF.610	-	-	CUFF.610	-	-	ENSMUST00000023225	71-985	-	431.101	262.096	493.716	OK	79.86350414
CUFF.1079	-	-	CUFF.1079	-	-	ENSMUST00000113585	32-752	-	431.232	232.128	502.943	OK	79.88777251
CUFF.1762	-	-	CUFF.1762	-	-	ENSMUST00000016672	29-645	-	431.909	208.01	488.372	OK	80.01318997
CUFF.1749	-	-	CUFF.1749	-	-	ENSMUST00000018990	70-440	-	433.387	120.455	436.651	OK	80.28699648
CUFF.1514	-	-	CUFF.1514	-	-	ENSMUST00000031617	310-873	-	433.596	197.906	524.452	OK	80.32571472
CUFF.1792	-	-	CUFF.1792	-	-	ENSMUST00000119172	17-502	-	434.995	172.301	459.469	OK	80.58488611
CUFF.1072	-	-	CUFF.1072	-	-	ENSMUST00000018914	18-426	-	435.239	136.546	423.291	OK	80.63008826
CUFF.620	-	-	CUFF.620	-	-	ENSMUST00000165232	7-1413	-	435.399	313.026	515.105	OK	80.65972902
CUFF.652	-	-	CUFF.652	-	-	ENSMUST00000169826	20-402	-	435.821	116.671	422.934	OK	80.73790652
CUFF.612	-	-	CUFF.612	-	-	ENSMUST00000020286	193-639	-	436.032	149.894	462.173	OK	80.77699527
CUFF.975	-	-	CUFF.975	-	-	ENSMUST00000149349	922-1953	-	437.47	280.985	507.934	OK	81.04339159
CUFF.1739	-	-	CUFF.1739	-	-	ENSMUST00000087871	35-1180	-	437.754	291.933	510.883	OK	81.09600394
CUFF.1123	-	-	CUFF.1123	-	-	ENSMUST00000111252	151-493	-	438.341	97.7379	374.662	OK	81.20474847
CUFF.75	-	-	CUFF.75	-	-	ENSMUST00000135949	20-706	-	438.523	227.39	511.628	OK	81.23846483
CUFF.1592	-	-	CUFF.1592	-	-	ENSMUST00000051687	268-852	-	438.945	200.329	476.974	OK	81.31664233
CUFF.1646	-	-	CUFF.1646	-	-	ENSMUST00000150232	382-826	-	439.654	150.569	464.255	OK	81.44798794
CUFF.654	-	-	CUFF.654	-	-	ENSMUST00000054395	8-388	-	440.695	117.286	425.16	OK	81.64083813
CUFF.151	-	-	CUFF.151	-	-	ENSMUST00000040990	4140-4596	-	440.822	158.824	439.821	OK	81.66436548
CUFF.1068	-	-	CUFF.1068	-	-	ENSMUST00000064404	36-492	-	440.822	158.824	439.821	OK	81.66436548
CUFF.1770	-	-	CUFF.1770	-	-	ENSMUST00000031524	512-1233	-	441.159	239.532	517.699	OK	81.72679633
CUFF.1109	-	-	CUFF.1109	-	-	ENSMUST00000073926	8-375	-	441.179	121.44	440.22	OK	81.73050142
CUFF.1828	-	-	CUFF.1828	-	-	ENSMUST00000071718	3-673	-	441.619	224.505	515.531	OK	81.81201351
CUFF.1154	-	-	CUFF.1154	-	-	ENSMUST00000007042	1003-1408	-	441.687	137.557	426.427	OK	81.82461083
CUFF.1846	-	-	CUFF.1846	-	-	ENSMUST00000019808	2-810	-	442.179	255.11	482.641	OK	81.91575617
CUFF.551	-	-	CUFF.551	-	-	ENSMUST00000169687	0-530	-	443.287	189.206	462.503	OK	82.12101842
CUFF.316	-	-	CUFF.316	-	-	ENSMUST00000020843	4120-7037	-	443.425	366.693	515.662	OK	82.14658357
CUFF.1494	-	-	CUFF.1494	-	-	ENSMUST00000120230	1-468	-	443.559	167.013	453.32	OK	82.17140771
CUFF.190	-	-	CUFF.190	-	-	ENSMUST00000004232	91-418	-	443.974	85.1844	408.885	OK	82.24828843
CUFF.1669	-	-	CUFF.1669	-	-	ENSMUST00000033008	0-792	-	444.733	253.23	569.768	OK	82.38889677
CUFF.1364	-	-	CUFF.1364	-	-	ENSMUST00000004327	93-509	-	445.101	147.312	455.327	OK	82.45707052
CUFF.991	-	-	CUFF.991	-	-	ENSMUST00000043739	14-816	-	446.61	257.019	486.252	OK	82.73661992
CUFF.970	-	-	CUFF.970	-	-	ENSMUST00000021800	5-1019	-	446.643	285.695	516.45	OK	82.74273333
CUFF.873	-	-	CUFF.873	-	-	ENSMUST00000113825	16-1204	-	446.926	304.814	543.976	OK	82.79516042
CUFF.69	-	-	CUFF.69	-	-	ENSMUST00000004375	241-868	-	446.991	222.132	515.345	OK	82.80720198
CUFF.659	-	-	CUFF.659	-	-	ENSMUST00000074519	834-1186	-	447.216	94.9613	427.326	OK	82.8488843
CUFF.729	-	-	CUFF.729	-	-	ENSMUST00000047281	16-368	-	447.216	94.9613	427.326	OK	82.8488843
CUFF.1107	-	-	CUFF.1107	-	-	ENSMUST00000026050	6-695	-	447.283	234.486	549.829	OK	82.86129636
CUFF.783	-	-	CUFF.783	-	-	ENSMUST00000107528	762-1088	-	447.341	85.4457	410.14	OK	82.87204114
CUFF.404	-	-	CUFF.404	-	-	ENSMUST00000032214	5-717	-	448.963	242.56	524.243	OK	83.17252433
CUFF.1620	-	-	CUFF.1620	-	-	ENSMUST00000034966	686-1249	-	449.082	207.802	494.766	OK	83.19456964
CUFF.467	-	-	CUFF.467	-	-	ENSMUST00000160293	178-542	-	449.243	122.441	443.848	OK	83.22439566
CUFF.1206	-	-	CUFF.1206	-	-	ENSMUST00000015981	767-1193	-	450.159	143.854	457.716	OK	83.394089
CUFF.561	-	-	CUFF.561	-	-	ENSMUST00000043931	22-485	-	450.39	168.455	457.236	OK	83.43688284
CUFF.1519	-	-	CUFF.1519	-	-	ENSMUST00000058550	763-1101	-	450.739	98.8946	379.096	OK	83.50153675
CUFF.605	-	-	CUFF.605	-	-	ENSMUST00000068045	2346-2722	-	450.764	118.533	429.683	OK	83.50616812
CUFF.1481	-	-	CUFF.1481	-	-	ENSMUST00000173091	26-501	-	451.002	175.928	469.142	OK	83.55025875
CUFF.1077	-	-	CUFF.1077	-	-	ENSMUST00000176740	6-493	-	451.563	171.593	480.461	OK	83.65418666
CUFF.700	-	-	CUFF.700	-	-	ENSMUST00000107384	806-1342	-	452.036	197.482	488.507	OK	83.74181215
CUFF.170	-	-	CUFF.170	-	-	ENSMUST00000028963	635-1060	-	452.187	144.192	458.793	OK	83.76978561
CUFF.158	-	-	CUFF.158	-	-	ENSMUST00000131288	46-396	-	453.108	95.5039	429.768	OK	83.94040523
CUFF.1541	-	-	CUFF.1541	-	-	ENSMUST00000183375	0-350	-	453.108	95.5039	429.768	OK	83.94040523
CUFF.1402	-	-	CUFF.1402	-	-	ENSMUST00000078945	248-623	-	453.351	118.849	430.829	OK	83.98542213
CUFF.1588	-	-	CUFF.1588	-	-	ENSMUST00000108496	691-1028	-	453.939	99.188	380.221	OK	84.09435192
CUFF.754	-	-	CUFF.754	-	-	ENSMUST00000022803	3-782	-	454.774	257.456	579.276	OK	84.24903963
CUFF.1365	-	-	CUFF.1365	-	-	ENSMUST00000004327	818-1510	-	455.936	241.52	523.293	OK	84.46430564
CUFF.19	-	-	CUFF.19	-	-	ENSMUST00000146865	97-764	-	456.489	233.868	526.202	OK	84.56675151
CUFF.1497	-	-	CUFF.1497	-	-	ENSMUST00000097464	11-1189	-	457.226	312.131	567.511	OK	84.70328426
CUFF.864	-	-	CUFF.864	-	-	ENSMUST00000033898	21-589	-	458.199	205.972	490.41	OK	84.88353712
CUFF.1286	-	-	CUFF.1286	-	-	ENSMUST00000117818	2462-2884	-	458.38	145.217	462.055	OK	84.91706823
CUFF.93	-	-	CUFF.93	-	-	ENSMUST00000031445	Sep-93	-	459.886	356.615	539.135	OK	85.19606187
CUFF.324	-	-	CUFF.324	-	-	ENSMUST00000170833	2302-2662	-	460.439	123.801	448.78	OK	85.29850774
CUFF.623	-	-	CUFF.623	-	-	ENSMUST00000028004	460-820	-	460.439	123.801	448.78	OK	85.29850774
CUFF.1102	-	-	CUFF.1102	-	-	ENSMUST00000061242	118-453	-	460.466	99.7802	382.491	OK	85.30350962
CUFF.910	-	-	CUFF.910	-	-	ENSMUST00000106439	301-722	-	460.482	145.562	463.152	OK	85.30647369
CUFF.1331	-	-	CUFF.1331	-	-	ENSMUST00000031583	951-3185	-	460.881	366.583	541.146	OK	85.38039033
CUFF.1595	-	-	CUFF.1595	-	-	ENSMUST00000030125	32-452	-	462.603	145.909	464.255	OK	85.699399
CUFF.263	-	-	CUFF.263	-	-	ENSMUST00000023071	0-1383	-	462.776	330.316	547.841	OK	85.73144807
CUFF.1085	-	-	CUFF.1085	-	-	ENSMUST00000163271	34-815	-	462.843	263.93	499.327	OK	85.74386014
CUFF.818	-	-	CUFF.818	-	-	ENSMUST00000071555	466-994	-	463.172	200.474	495.909	OK	85.80480895
CUFF.1781	-	-	CUFF.1781	-	-	ENSMUST00000005053	62-421	-	463.32	124.146	450.03	OK	85.83222665
CUFF.963	-	-	CUFF.963	-	-	ENSMUST00000094361	545-916	-	463.99	120.131	435.474	OK	85.95634732
CUFF.1076	-	-	CUFF.1076	-	-	ENSMUST00000025385	20-1676	-	464.013	346.509	534.903	OK	85.96060818
CUFF.1302	-	-	CUFF.1302	-	-	ENSMUST00000003461	2311-3006	-	464.484	248.493	537.066	OK	86.04786317
CUFF.293	-	-	CUFF.293	-	-	ENSMUST00000108707	42-581	-	464.59	206.718	547.804	OK	86.06750017
CUFF.353	-	-	CUFF.353	-	-	ENSMUST00000066529	1249-1570	-	464.885	86.7767	416.528	OK	86.12215032
CUFF.814	-	-	CUFF.814	-	-	ENSMUST00000102854	1276-1597	-	464.885	86.7767	416.528	OK	86.12215032
CUFF.851	-	-	CUFF.851	-	-	ENSMUST00000033975	1091-1965	-	465.115	280.465	541.808	OK	86.16475891
CUFF.1150	-	-	CUFF.1150	-	-	ENSMUST00000046951	504-874	-	466.724	120.455	436.651	OK	86.46283379
CUFF.44	-	-	CUFF.44	-	-	ENSMUST00000144077	20-426	-	466.987	150.94	466.542	OK	86.51155578
CUFF.1152	-	-	CUFF.1152	-	-	ENSMUST00000069949	482-888	-	466.987	150.94	466.542	OK	86.51155578
CUFF.1166	-	-	CUFF.1166	-	-	ENSMUST00000031678	291-624	-	467.167	100.379	384.788	OK	86.54490164
CUFF.1813	-	-	CUFF.1813	-	-	ENSMUST00000081650	413-1212	-	467.561	271.929	522.941	OK	86.617892
CUFF.1483	-	-	CUFF.1483	-	-	ENSMUST00000029770	1539-1980	-	468.633	164.226	454.781	OK	86.81648509
CUFF.1524	-	-	CUFF.1524	-	-	ENSMUST00000020027	884-1325	-	468.633	164.226	454.781	OK	86.81648509
CUFF.947	-	-	CUFF.947	-	-	ENSMUST00000019615	32-449	-	469.083	146.958	467.595	OK	86.89984972
CUFF.1823	-	-	CUFF.1823	-	-	ENSMUST00000179238	13-1213	-	469.491	324.979	543.179	OK	86.97543365
CUFF.1335	-	-	CUFF.1335	-	-	ENSMUST00000110371	11-888	-	471.313	285.858	527.25	OK	87.31296779
CUFF.1474	-	-	CUFF.1474	-	-	ENSMUST00000167721	35-888	-	471.573	280.839	529.022	OK	87.36113403
CUFF.56	-	-	CUFF.56	-	-	ENSMUST00000079085	27-346	-	472.25	87.3207	419.139	OK	87.48655149
CUFF.638	-	-	CUFF.638	-	-	ENSMUST00000099683	80-625	-	472.735	214.665	511.107	OK	87.57640003
CUFF.425	-	-	CUFF.425	-	-	ENSMUST00000124838	546-961	-	473.504	147.667	469.849	OK	87.71886093
CUFF.598	-	-	CUFF.598	-	-	ENSMUST00000025181	58-473	-	473.504	147.667	469.849	OK	87.71886093
CUFF.169	-	-	CUFF.169	-	-	ENSMUST00000028963	50-453	-	473.971	152.064	470.015	OK	87.80537489
CUFF.778	-	-	CUFF.778	-	-	ENSMUST00000098048	1010-1341	-	474.047	100.986	387.113	OK	87.81945426
CUFF.1228	-	-	CUFF.1228	-	-	ENSMUST00000001127	26-558	-	474.482	209.438	555.012	OK	87.90004007
CUFF.328	-	-	CUFF.328	-	-	ENSMUST00000086058	719-1062	-	474.915	97.453	438.538	OK	87.98025537
CUFF.870	-	-	CUFF.870	-	-	ENSMUST00000068004	14-1107	-	475.861	316.016	555.577	OK	88.15550636
CUFF.18	-	-	CUFF.18	-	-	ENSMUST00000003079	38-1248	-	475.895	326.897	561.71	OK	88.16180502
CUFF.1246	-	-	CUFF.1246	-	-	ENSMUST00000078459	338-656	-	476.01	87.5953	420.457	OK	88.18310931
CUFF.1552	-	-	CUFF.1552	-	-	ENSMUST00000118366	718-1096	-	477.509	132.644	442.148	OK	88.46080617
CUFF.960	-	-	CUFF.960	-	-	ENSMUST00000019382	518-848	-	477.556	101.292	388.286	OK	88.46951314
CUFF.1275	-	-	CUFF.1275	-	-	ENSMUST00000021217	86-428	-	478.19	97.7379	439.821	OK	88.58696465
CUFF.1005	-	-	CUFF.1005	-	-	ENSMUST00000025955	3119-3473	-	478.254	125.9	456.386	OK	88.59882095
CUFF.1818	-	-	CUFF.1818	-	-	ENSMUST00000105465	14-903	-	479.313	294.533	557.733	OK	88.79500572
CUFF.1165	-	-	CUFF.1165	-	-	ENSMUST00000028083	1-820	-	479.517	278.893	550.984	OK	88.83279769
CUFF.58	-	-	CUFF.58	-	-	ENSMUST00000004381	636-977	-	481.507	98.0245	441.11	OK	89.20145462
CUFF.572	-	-	CUFF.572	-	-	ENSMUST00000024897	4-345	-	481.507	98.0245	441.11	OK	89.20145462
CUFF.1737	-	-	CUFF.1737	-	-	ENSMUST00000080493	2366-3356	-	481.511	309.503	551.479	OK	89.20219564
CUFF.196	-	-	CUFF.196	-	-	ENSMUST00000000608	1-551	-	481.984	212.713	506.46	OK	89.28982114
CUFF.1070	-	-	CUFF.1070	-	-	ENSMUST00000075666	1784-2100	-	483.693	88.1497	423.119	OK	89.60642149
CUFF.127	-	-	CUFF.127	-	-	ENSMUST00000108883	1231-1653	-	483.845	158.419	488.458	OK	89.63458021
CUFF.664	-	-	CUFF.664	-	-	ENSMUST00000040344	1152-1574	-	483.845	158.419	488.458	OK	89.63458021
CUFF.1238	-	-	CUFF.1238	-	-	ENSMUST00000125694	314-654	-	484.866	98.3129	442.408	OK	89.8237253
CUFF.1480	-	-	CUFF.1480	-	-	ENSMUST00000149261	172-639	-	485.803	178.942	501.038	OK	89.99730899
CUFF.609	-	-	CUFF.609	-	-	ENSMUST00000025804	6-599	-	485.984	234.868	544.893	OK	90.0308401
CUFF.183	-	-	CUFF.183	-	-	ENSMUST00000141530	2-423	-	486.064	158.795	489.618	OK	90.04566048
CUFF.478	-	-	CUFF.478	-	-	ENSMUST00000102844	31-429	-	486.077	153.974	475.92	OK	90.04806879
CUFF.651	-	-	CUFF.651	-	-	ENSMUST00000079121	10-408	-	486.077	153.974	475.92	OK	90.04806879
CUFF.482	-	-	CUFF.482	-	-	ENSMUST00000020909	494-926	-	487.067	167.648	464.255	OK	90.23147098
CUFF.1745	-	-	CUFF.1745	-	-	ENSMUST00000109087	14-1166	-	487.372	333.683	556.139	OK	90.28797368
CUFF.1060	-	-	CUFF.1060	-	-	ENSMUST00000087883	2797-3240	-	487.96	176.061	477.879	OK	90.39690347
CUFF.1435	-	-	CUFF.1435	-	-	ENSMUST00000019932	280-723	-	487.96	176.061	477.879	OK	90.39690347
CUFF.327	-	-	CUFF.327	-	-	ENSMUST00000160897	75-449	-	488.536	134.063	446.877	OK	90.5036102
CUFF.692	-	-	CUFF.692	-	-	ENSMUST00000169437	9-406	-	488.571	154.362	477.119	OK	90.51009411
CUFF.224	-	-	CUFF.224	-	-	ENSMUST00000168292	30-906	-	488.575	298.904	566.01	OK	90.51083513
CUFF.77	-	-	CUFF.77	-	-	ENSMUST00000081593	15-1243	-	489.282	340.252	567.087	OK	90.64181024
CUFF.962	-	-	CUFF.962	-	-	ENSMUST00000059680	23-385	-	489.758	123.117	446.301	OK	90.72999149
CUFF.24	-	-	CUFF.24	-	-	ENSMUST00000003912	2-1251	-	490.111	343.452	562.013	OK	90.79538642
CUFF.101	-	-	CUFF.101	-	-	ENSMUST00000000756	212-631	-	490.562	159.553	491.955	OK	90.8789363
CUFF.812	-	-	CUFF.812	-	-	ENSMUST00000155790	60-374	-	491.597	88.7112	425.814	OK	91.07067496
CUFF.1686	-	-	CUFF.1686	-	-	ENSMUST00000169032	723-1037	-	491.597	88.7112	425.814	OK	91.07067496
CUFF.617	-	-	CUFF.617	-	-	ENSMUST00000170051	523-1100	-	491.883	231.725	531.037	OK	91.12365782
CUFF.1581	-	-	CUFF.1581	-	-	ENSMUST00000161051	1483-1809	-	492.075	102.535	393.05	OK	91.15922673
CUFF.1717	-	-	CUFF.1717	-	-	ENSMUST00000005616	8-334	-	492.075	102.535	393.05	OK	91.15922673
CUFF.1819	-	-	CUFF.1819	-	-	ENSMUST00000105465	953-1654	-	492.462	262.261	556.311	OK	91.23092031
CUFF.1648	-	-	CUFF.1648	-	-	ENSMUST00000111467	524-885	-	492.79	123.458	447.537	OK	91.29168387
CUFF.367	-	-	CUFF.367	-	-	ENSMUST00000030164	100-867	-	494.101	283.274	544.758	OK	91.53455283
CUFF.232	-	-	CUFF.232	-	-	ENSMUST00000077271	1390-1830	-	494.143	177.261	481.137	OK	91.54233353
CUFF.465	-	-	CUFF.465	-	-	ENSMUST00000079746	329-712	-	495.34	145.459	450.921	OK	91.76408346
CUFF.560	-	-	CUFF.560	-	-	ENSMUST00000106537	29-457	-	495.73	169.214	468.594	OK	91.83633281
CUFF.568	-	-	CUFF.568	-	-	ENSMUST00000026420	6-331	-	495.829	102.85	394.26	OK	91.85467303
CUFF.1585	-	-	CUFF.1585	-	-	ENSMUST00000120854	734-1059	-	495.829	102.85	394.26	OK	91.85467303
CUFF.901	-	-	CUFF.901	-	-	ENSMUST00000082432	0-360	-	495.857	123.801	448.78	OK	91.85986016
CUFF.1301	-	-	CUFF.1301	-	-	ENSMUST00000093350	4-409	-	496.898	151.313	481.45	OK	92.05271034
CUFF.82	-	-	CUFF.82	-	-	ENSMUST00000043378	638-1009	-	497.132	135.147	450.49	OK	92.09605995
CUFF.923	-	-	CUFF.923	-	-	ENSMUST00000036374	9-615	-	497.962	239.022	542.397	OK	92.24982139
CUFF.794	-	-	CUFF.794	-	-	ENSMUST00000028650	613-995	-	498.081	145.839	452.102	OK	92.2718667
CUFF.1000	-	-	CUFF.1000	-	-	ENSMUST00000040484	19-457	-	498.353	178.07	483.334	OK	92.32225599
CUFF.1241	-	-	CUFF.1241	-	-	ENSMUST00000046212	9-1464	-	498.466	363.746	574.336	OK	92.34318978
CUFF.1437	-	-	CUFF.1437	-	-	ENSMUST00000032272	35-730	-	498.47	264.525	561.114	OK	92.3439308
CUFF.952	-	-	CUFF.952	-	-	ENSMUST00000040518	635-971	-	498.744	99.4832	447.675	OK	92.3946906
CUFF.1485	-	-	CUFF.1485	-	-	ENSMUST00000169609	18-376	-	502.101	124.493	451.287	OK	93.01659076
CUFF.1196	-	-	CUFF.1196	-	-	ENSMUST00000102669	4-339	-	502.327	99.7802	449.011	OK	93.05845833
CUFF.1539	-	-	CUFF.1539	-	-	ENSMUST00000034740	2197-2622	-	502.429	170.409	471.902	OK	93.07735432
CUFF.972	-	-	CUFF.972	-	-	ENSMUST00000003207	1682-2406	-	502.805	277.014	623.282	OK	93.1470101
CUFF.1284	-	-	CUFF.1284	-	-	ENSMUST00000117818	430-910	-	503.243	197.308	533.893	OK	93.22815168
CUFF.285	-	-	CUFF.285	-	-	ENSMUST00000128873	78-867	-	504.076	289.498	571.934	OK	93.38246888
CUFF.407	-	-	CUFF.407	-	-	ENSMUST00000030345	1562-1964	-	504.365	152.442	485.043	OK	93.4360075
CUFF.1321	-	-	CUFF.1321	-	-	ENSMUST00000102582	3994-4672	-	504.585	262.941	640.919	OK	93.47676354
CUFF.20	-	-	CUFF.20	-	-	ENSMUST00000036497	1-1228	-	506.085	354.151	581.17	OK	93.75464565
CUFF.1563	-	-	CUFF.1563	-	-	ENSMUST00000029722	4-790	-	506.671	290.602	574.117	OK	93.86320493
CUFF.406	-	-	CUFF.406	-	-	ENSMUST00000030345	1-633	-	506.746	255.634	599.418	OK	93.87709903
CUFF.793	-	-	CUFF.793	-	-	ENSMUST00000028650	82-560	-	506.906	198.134	536.127	OK	93.90673979
CUFF.631	-	-	CUFF.631	-	-	ENSMUST00000074694	23-457	-	506.99	179.712	487.789	OK	93.92230119
CUFF.1069	-	-	CUFF.1069	-	-	ENSMUST00000064404	579-1013	-	506.99	179.712	487.789	OK	93.92230119
CUFF.1244	-	-	CUFF.1244	-	-	ENSMUST00000035010	1320-1665	-	507.53	129.184	468.292	OK	94.02233875
CUFF.1473	-	-	CUFF.1473	-	-	ENSMUST00000100497	0-1125	-	507.692	346.644	579.39	OK	94.05235002
CUFF.1478	-	-	CUFF.1478	-	-	ENSMUST00000102696	3-612	-	508.011	246.993	567.169	OK	94.11144628
CUFF.1752	-	-	CUFF.1752	-	-	ENSMUST00000020317	257-567	-	508.103	89.8558	431.308	OK	94.12848972
CUFF.785	-	-	CUFF.785	-	-	ENSMUST00000058351	1164-1531	-	509.053	136.62	455.4	OK	94.30448172
CUFF.1058	-	-	CUFF.1058	-	-	ENSMUST00000087883	2334-2701	-	509.053	136.62	455.4	OK	94.30448172
CUFF.1744	-	-	CUFF.1744	-	-	ENSMUST00000185956	2361-3385	-	509.078	331.87	587.573	OK	94.30911309
CUFF.1662	-	-	CUFF.1662	-	-	ENSMUST00000186182	207-618	-	509.407	162.659	501.531	OK	94.3700619
CUFF.301	-	-	CUFF.301	-	-	ENSMUST00000072948	1344-1677	-	509.637	100.379	451.708	OK	94.41267049
CUFF.1499	-	-	CUFF.1499	-	-	ENSMUST00000097464	1246-2410	-	510.278	349.388	603.053	OK	94.53141878
CUFF.222	-	-	CUFF.222	-	-	ENSMUST00000084986	55-509	-	510.989	184.066	515.385	OK	94.6631349
CUFF.149	-	-	CUFF.149	-	-	ENSMUST00000040990	3256-3622	-	512.119	136.993	456.644	OK	94.87247276
CUFF.840	-	-	CUFF.840	-	-	ENSMUST00000000804	0-573	-	512.271	243.066	563.912	OK	94.90063148
CUFF.132	-	-	CUFF.132	-	-	ENSMUST00000017530	262-571	-	512.382	90.1466	432.704	OK	94.92119476
CUFF.187	-	-	CUFF.187	-	-	ENSMUST00000122279	147-456	-	512.382	90.1466	432.704	OK	94.92119476
CUFF.1159	-	-	CUFF.1159	-	-	ENSMUST00000042345	1820-2129	-	512.382	90.1466	432.704	OK	94.92119476
CUFF.1291	-	-	CUFF.1291	-	-	ENSMUST00000041968	1045-1354	-	512.382	90.1466	432.704	OK	94.92119476
CUFF.1097	-	-	CUFF.1097	-	-	ENSMUST00000164505	21-626	-	513.068	248.626	570.919	OK	95.04827951
CUFF.548	-	-	CUFF.548	-	-	ENSMUST00000112618	1113-1761	-	513.568	266.517	576.02	OK	95.14090688
CUFF.1381	-	-	CUFF.1381	-	-	ENSMUST00000066701	12-638	-	513.938	258.084	605.163	OK	95.20945113
CUFF.1247	-	-	CUFF.1247	-	-	ENSMUST00000040992	1-355	-	515.043	125.9	456.386	OK	95.41415762
CUFF.226	-	-	CUFF.226	-	-	ENSMUST00000059515	744-1064	-	515.396	104.457	400.42	OK	95.47955254
CUFF.1776	-	-	CUFF.1776	-	-	ENSMUST00000000335	82-512	-	515.928	181.383	492.326	OK	95.57810807
CUFF.1671	-	-	CUFF.1671	-	-	ENSMUST00000166469	29-556	-	516.225	221.997	528.564	OK	95.63312873
CUFF.559	-	-	CUFF.559	-	-	ENSMUST00000032371	477-830	-	518.377	126.256	457.679	OK	96.03179693
CUFF.339	-	-	CUFF.339	-	-	ENSMUST00000028683	776-1194	-	518.781	173.263	479.804	OK	96.10663984
CUFF.897	-	-	CUFF.897	-	-	ENSMUST00000047300	2-309	-	521.13	90.7339	435.523	OK	96.54180323
CUFF.819	-	-	CUFF.819	-	-	ENSMUST00000131103	10-362	-	521.752	126.615	458.98	OK	96.65703168
CUFF.1503	-	-	CUFF.1503	-	-	ENSMUST00000085913	Jan-63	-	522.27	440.299	604.047	OK	96.75299364
CUFF.489	-	-	CUFF.489	-	-	ENSMUST00000089311	599-917	-	523.611	105.114	402.938	OK	97.00142024
CUFF.1629	-	-	CUFF.1629	-	-	ENSMUST00000039659	384-702	-	523.611	105.114	402.938	OK	97.00142024
CUFF.1576	-	-	CUFF.1576	-	-	ENSMUST00000030536	13-375	-	524.741	138.507	461.69	OK	97.2107581
CUFF.1175	-	-	CUFF.1175	-	-	ENSMUST00000179939	846-1175	-	524.85	101.6	457.2	OK	97.23095087
CUFF.10	-	-	CUFF.10	-	-	ENSMUST00000082392	520-946	-	525.185	183.087	496.949	OK	97.29301121
CUFF.588	-	-	CUFF.588	-	-	ENSMUST00000079758	15-1681	-	525.587	397.933	598.571	OK	97.36748361
CUFF.109	-	-	CUFF.109	-	-	ENSMUST00000117557	5-1872	-	525.712	408.803	590.825	OK	97.39064045
CUFF.402	-	-	CUFF.402	-	-	ENSMUST00000042990	221-678	-	526.902	195.048	572.954	OK	97.6110936
CUFF.438	-	-	CUFF.438	-	-	ENSMUST00000090170	82-399	-	527.807	105.446	404.21	OK	97.77874914
CUFF.473	-	-	CUFF.473	-	-	ENSMUST00000029446	409-855	-	527.828	187.368	524.629	OK	97.78263949
CUFF.927	-	-	CUFF.927	-	-	ENSMUST00000067752	371-732	-	527.989	138.891	462.969	OK	97.8124655
CUFF.1362	-	-	CUFF.1362	-	-	ENSMUST00000153590	50-464	-	528.606	174.937	484.44	OK	97.92676767
CUFF.526	-	-	CUFF.526	-	-	ENSMUST00000070597	159-509	-	528.626	127.339	461.602	OK	97.93047277
CUFF.1299	-	-	CUFF.1299	-	-	ENSMUST00000003461	1907-2246	-	528.957	131.47	476.58	OK	97.99179209
CUFF.45	-	-	CUFF.45	-	-	ENSMUST00000027123	288-1717	-	531.764	389.857	592.583	OK	98.51180215
CUFF.130	-	-	CUFF.130	-	-	ENSMUST00000085735	180-1242	-	531.963	356.716	629.498	OK	98.54866784
CUFF.313	-	-	CUFF.313	-	-	ENSMUST00000103201	4900-7036	-	533.252	425.133	631.178	OK	98.7874612
CUFF.326	-	-	CUFF.326	-	-	ENSMUST00000159634	781-1151	-	533.399	150.569	466.765	OK	98.81469365
CUFF.373	-	-	CUFF.373	-	-	ENSMUST00000025408	9-515	-	533.63	231.21	550.5	OK	98.85748749
CUFF.750	-	-	CUFF.750	-	-	ENSMUST00000001204	147-559	-	533.657	175.786	486.792	OK	98.86248937
CUFF.403	-	-	CUFF.403	-	-	ENSMUST00000042990	775-1197	-	534.777	184.822	501.66	OK	99.06997468
CUFF.621	-	-	CUFF.621	-	-	ENSMUST00000169095	499-1389	-	535.4	331.76	607.183	OK	99.18538839
CUFF.338	-	-	CUFF.338	-	-	ENSMUST00000034623	20-335	-	536.378	106.115	406.776	OK	99.36656752
CUFF.1670	-	-	CUFF.1670	-	-	ENSMUST00000165127	148-474	-	536.809	102.535	461.407	OK	99.44641232
CUFF.1794	-	-	CUFF.1794	-	-	ENSMUST00000028241	328-841	-	539.556	228.055	542.988	OK	99.95530709
CUFF.540	-	-	CUFF.540	-	-	ENSMUST00000052867	24-338	-	540.756	106.453	408.071	OK	100.1776128
